service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time
2022-01-08,07,Outbound,54211545.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 06:22:00,1900-01-01 06:23:16,,,1.2666666666666666
2022-01-08,07,Outbound,54211545.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 06:24:00,1900-01-01 06:25:31,,,1.5166666666666666
2022-01-08,07,Outbound,54211545.0,889,bcec,3,Midpoint,Schedule,1900-01-01 06:26:00,1900-01-01 06:27:05,,,1.0833333333333333
2022-01-08,07,Outbound,54211545.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 06:29:00,1900-01-01 06:30:19,,,1.3166666666666667
2022-01-08,07,Outbound,54211545.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 06:31:00,1900-01-01 06:32:44,,,1.7333333333333334
2022-01-08,07,Outbound,54211547.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 07:02:00,1900-01-01 07:01:42,,,0.0
2022-01-08,07,Outbound,54211547.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 07:05:00,1900-01-01 07:04:41,,,0.0
2022-01-08,07,Outbound,54211547.0,889,bcec,3,Midpoint,Schedule,1900-01-01 07:07:00,1900-01-01 07:07:20,,,0.3333333333333333
2022-01-08,07,Outbound,54211547.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 07:10:00,1900-01-01 07:09:51,,,0.0
2022-01-08,07,Outbound,54211547.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 07:12:00,1900-01-01 07:12:40,,,0.6666666666666666
2022-01-08,07,Outbound,54211549.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 07:42:00,1900-01-01 07:41:53,,,0.0
2022-01-08,07,Outbound,54211549.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 07:45:00,1900-01-01 07:44:28,,,0.0
2022-01-08,07,Outbound,54211549.0,889,bcec,3,Midpoint,Schedule,1900-01-01 07:47:00,1900-01-01 07:47:11,,,0.18333333333333332
2022-01-08,07,Outbound,54211549.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 07:51:00,1900-01-01 07:50:08,,,0.0
2022-01-08,07,Outbound,54211549.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 07:54:00,1900-01-01 07:52:20,,,0.0
2022-01-08,07,Outbound,54211551.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 08:22:00,1900-01-01 08:21:40,,,0.0
2022-01-08,07,Outbound,54211551.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 08:25:00,1900-01-01 08:24:30,,,0.0
2022-01-08,07,Outbound,54211551.0,889,bcec,3,Midpoint,Schedule,1900-01-01 08:27:00,1900-01-01 08:27:00,,,0.0
2022-01-08,07,Outbound,54211551.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 08:31:00,1900-01-01 08:28:39,,,0.0
2022-01-08,07,Outbound,54211551.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 08:34:00,1900-01-01 08:31:04,,,0.0
2022-01-08,07,Outbound,54211553.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 09:02:00,1900-01-01 09:03:30,,,1.5
2022-01-08,07,Outbound,54211553.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 09:05:00,1900-01-01 09:06:05,,,1.0833333333333333
2022-01-08,07,Outbound,54211553.0,889,bcec,3,Midpoint,Schedule,1900-01-01 09:07:00,1900-01-01 09:08:43,,,1.7166666666666666
2022-01-08,07,Outbound,54211553.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 09:11:00,1900-01-01 09:12:43,,,1.7166666666666666
2022-01-08,07,Outbound,54211553.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 09:14:00,1900-01-01 09:15:00,,,1.0
2022-01-08,07,Outbound,54211555.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 09:42:00,1900-01-01 09:41:40,,,0.0
2022-01-08,07,Outbound,54211555.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 09:45:00,1900-01-01 09:45:50,,,0.8333333333333334
2022-01-08,07,Outbound,54211555.0,889,bcec,3,Midpoint,Schedule,1900-01-01 09:47:00,1900-01-01 09:47:46,,,0.7666666666666667
2022-01-08,07,Outbound,54211555.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 09:51:00,1900-01-01 09:51:32,,,0.5333333333333333
2022-01-08,07,Outbound,54211555.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 09:54:00,1900-01-01 09:55:03,,,1.05
2022-01-08,07,Outbound,54211577.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 10:22:00,1900-01-01 10:24:36,,,2.6
2022-01-08,07,Outbound,54211577.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 10:25:00,1900-01-01 10:26:11,,,1.1833333333333333
2022-01-08,07,Outbound,54211577.0,889,bcec,3,Midpoint,Schedule,1900-01-01 10:28:00,1900-01-01 10:28:48,,,0.8
