service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time
2022-01-30,08,Inbound,54452468.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 10:10:00,,,,0.0
2022-01-30,08,Inbound,54452467.0,111,umass,1,Startpoint,Schedule,1900-01-01 10:20:00,1900-01-01 10:28:35,,,8.583333333333334
2022-01-30,08,Inbound,54452467.0,121,jfk,2,Midpoint,Schedule,1900-01-01 10:23:00,1900-01-01 10:32:47,,,9.783333333333333
2022-01-30,08,Inbound,54452467.0,123,edevt,3,Midpoint,Schedule,1900-01-01 10:26:00,1900-01-01 10:34:56,,,8.933333333333334
2022-01-30,08,Inbound,54452467.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 10:32:00,1900-01-01 10:41:50,,,9.833333333333334
2022-01-30,08,Inbound,54452467.0,64,dudly,5,Midpoint,Schedule,1900-01-01 10:37:00,1900-01-01 10:50:06,,,13.1
2022-01-30,08,Inbound,54452467.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 10:41:00,,,,0.0
2022-01-30,08,Inbound,54452467.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 10:44:00,1900-01-01 11:02:28,,,18.466666666666665
2022-01-30,08,Inbound,54452467.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 10:49:00,1900-01-01 11:08:45,,,19.75
2022-01-30,08,Inbound,54452467.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 10:52:00,1900-01-01 11:13:37,,,21.616666666666667
2022-01-30,08,Inbound,54452467.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 11:00:00,1900-01-01 11:15:48,,,15.8
2022-01-30,08,Inbound,54452470.0,111,umass,1,Startpoint,Schedule,1900-01-01 11:05:00,1900-01-01 11:25:33,,,20.55
2022-01-30,08,Inbound,54452470.0,121,jfk,2,Midpoint,Schedule,1900-01-01 11:08:00,1900-01-01 11:23:34,,,15.566666666666666
2022-01-30,08,Inbound,54452470.0,123,edevt,3,Midpoint,Schedule,1900-01-01 11:11:00,1900-01-01 11:32:31,,,21.516666666666666
2022-01-30,08,Inbound,54452470.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 11:17:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,64,dudly,5,Midpoint,Schedule,1900-01-01 11:22:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 11:26:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 11:29:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 11:34:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 11:37:00,,,,0.0
2022-01-30,08,Inbound,54452470.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 11:45:00,1900-01-01 12:07:07,,,22.116666666666667
2022-01-30,08,Inbound,54452692.0,111,umass,1,Startpoint,Schedule,1900-01-01 11:50:00,1900-01-01 11:49:55,,,0.0
2022-01-30,08,Inbound,54452692.0,121,jfk,2,Midpoint,Schedule,1900-01-01 11:53:00,1900-01-01 11:52:42,,,0.0
2022-01-30,08,Inbound,54452692.0,123,edevt,3,Midpoint,Schedule,1900-01-01 11:56:00,1900-01-01 11:54:48,,,0.0
2022-01-30,08,Inbound,54452692.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 12:02:00,1900-01-01 12:02:02,,,0.03333333333333333
2022-01-30,08,Inbound,54452692.0,64,dudly,5,Midpoint,Schedule,1900-01-01 12:08:00,1900-01-01 12:07:10,,,0.0
2022-01-30,08,Inbound,54452692.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 12:12:00,1900-01-01 12:12:11,,,0.18333333333333332
2022-01-30,08,Inbound,54452692.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 12:15:00,1900-01-01 12:14:21,,,0.0
2022-01-30,08,Inbound,54452692.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 12:20:00,1900-01-01 12:18:01,,,0.0
2022-01-30,08,Inbound,54452692.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 12:24:00,1900-01-01 12:21:18,,,0.0
2022-01-30,08,Inbound,54452486.0,111,umass,1,Startpoint,Schedule,1900-01-01 12:25:00,1900-01-01 12:27:27,,,2.45
2022-01-30,08,Inbound,54452486.0,121,jfk,2,Midpoint,Schedule,1900-01-01 12:28:00,1900-01-01 12:31:27,,,3.45
2022-01-30,08,Inbound,54452486.0,123,edevt,3,Midpoint,Schedule,1900-01-01 12:30:00,1900-01-01 12:34:22,,,4.366666666666666
2022-01-30,08,Inbound,54452692.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 12:32:00,1900-01-01 12:21:46,,,0.0
2022-01-30,08,Inbound,54452486.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 12:34:00,1900-01-01 12:39:53,,,5.883333333333334
2022-01-30,08,Inbound,54452486.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 12:43:00,1900-01-01 12:48:42,,,5.7
2022-01-30,08,Inbound,54452486.0,64,dudly,6,Midpoint,Schedule,1900-01-01 12:48:00,1900-01-01 12:55:14,,,7.233333333333333
2022-01-30,08,Inbound,54452486.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 12:54:00,1900-01-01 12:59:17,,,5.283333333333333
2022-01-30,08,Inbound,54452486.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 12:56:00,1900-01-01 13:01:02,,,5.033333333333333
2022-01-30,08,Inbound,54452486.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 13:01:00,1900-01-01 13:05:18,,,4.3
2022-01-30,08,Inbound,54452486.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 13:03:00,1900-01-01 13:09:08,,,6.133333333333334
2022-01-30,08,Inbound,54452488.0,111,umass,1,Startpoint,Schedule,1900-01-01 13:05:00,1900-01-01 13:13:36,,,8.6
2022-01-30,08,Inbound,54452488.0,121,jfk,2,Midpoint,Schedule,1900-01-01 13:08:00,1900-01-01 13:51:24,,,43.4
2022-01-30,08,Inbound,54452486.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 13:09:00,1900-01-01 13:11:04,,,2.066666666666667
2022-01-30,08,Inbound,54452488.0,123,edevt,3,Midpoint,Schedule,1900-01-01 13:11:00,1900-01-01 13:54:24,,,43.4
2022-01-30,08,Inbound,54452488.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 13:15:00,1900-01-01 13:58:06,,,43.1
2022-01-30,08,Inbound,54452488.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 13:24:00,1900-01-01 14:08:28,,,44.46666666666667
2022-01-30,08,Inbound,54452488.0,64,dudly,6,Midpoint,Schedule,1900-01-01 13:30:00,1900-01-01 14:14:56,,,44.93333333333333
2022-01-30,08,Inbound,54452488.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 13:36:00,1900-01-01 14:21:37,,,45.61666666666667
2022-01-30,08,Inbound,54452488.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 13:38:00,1900-01-01 14:24:58,,,46.96666666666667
2022-01-30,08,Inbound,54452488.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 13:43:00,1900-01-01 14:30:26,,,47.43333333333333
2022-01-30,08,Inbound,54452488.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 13:45:00,1900-01-01 14:33:14,,,48.233333333333334
2022-01-30,08,Inbound,54452490.0,111,umass,1,Startpoint,Schedule,1900-01-01 13:50:00,1900-01-01 14:03:25,,,13.416666666666666
2022-01-30,08,Inbound,54452488.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 13:51:00,1900-01-01 14:35:25,,,44.416666666666664
2022-01-30,08,Inbound,54452490.0,121,jfk,2,Midpoint,Schedule,1900-01-01 13:53:00,1900-01-01 14:06:36,,,13.6
2022-01-30,08,Inbound,54452490.0,123,edevt,3,Midpoint,Schedule,1900-01-01 13:56:00,1900-01-01 14:08:34,,,12.566666666666666
2022-01-30,08,Inbound,54452490.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 14:00:00,1900-01-01 14:12:12,,,12.2
2022-01-30,08,Inbound,54452490.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 14:09:00,1900-01-01 14:21:01,,,12.016666666666667
2022-01-30,08,Inbound,54452490.0,64,dudly,6,Midpoint,Schedule,1900-01-01 14:15:00,1900-01-01 14:26:58,,,11.966666666666667
2022-01-30,08,Inbound,54452490.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 14:20:00,1900-01-01 14:32:02,,,12.033333333333333
2022-01-30,08,Inbound,54452490.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 14:22:00,1900-01-01 14:33:53,,,11.883333333333333
2022-01-30,08,Inbound,54452490.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 14:27:00,1900-01-01 14:40:16,,,13.266666666666667
2022-01-30,08,Inbound,54452490.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:43:24,,,12.4
2022-01-30,08,Inbound,54453495.0,111,umass,1,Startpoint,Schedule,1900-01-01 14:35:00,1900-01-01 14:48:07,,,13.116666666666667
2022-01-30,08,Inbound,54452490.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 14:37:00,1900-01-01 14:44:48,,,7.8
2022-01-30,08,Inbound,54453495.0,121,jfk,2,Midpoint,Schedule,1900-01-01 14:38:00,1900-01-01 14:53:28,,,15.466666666666667
2022-01-30,08,Inbound,54453495.0,123,edevt,3,Midpoint,Schedule,1900-01-01 14:41:00,1900-01-01 14:56:47,,,15.783333333333333
2022-01-30,08,Inbound,54453495.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 14:45:00,1900-01-01 15:03:52,,,18.866666666666667
2022-01-30,08,Inbound,54453495.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 14:54:00,1900-01-01 15:12:45,,,18.75
2022-01-30,08,Inbound,54453495.0,64,dudly,6,Midpoint,Schedule,1900-01-01 15:00:00,1900-01-01 15:22:13,,,22.216666666666665
2022-01-30,08,Inbound,54453495.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 15:05:00,1900-01-01 15:28:21,,,23.35
2022-01-30,08,Inbound,54453495.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 15:07:00,1900-01-01 15:30:52,,,23.866666666666667
2022-01-30,08,Inbound,54453495.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 15:12:00,1900-01-01 15:37:18,,,25.3
2022-01-30,08,Inbound,54453495.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 15:16:00,1900-01-01 15:43:59,,,27.983333333333334
2022-01-30,08,Inbound,54452494.0,111,umass,1,Startpoint,Schedule,1900-01-01 15:20:00,1900-01-01 15:14:58,,,0.0
2022-01-30,08,Inbound,54453495.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 15:22:00,1900-01-01 15:45:10,,,23.166666666666668
2022-01-30,08,Inbound,54452494.0,121,jfk,2,Midpoint,Schedule,1900-01-01 15:23:00,1900-01-01 15:24:47,,,1.7833333333333334
2022-01-30,08,Inbound,54452494.0,123,edevt,3,Midpoint,Schedule,1900-01-01 15:26:00,1900-01-01 15:27:25,,,1.4166666666666667
2022-01-30,08,Inbound,54452494.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 15:30:00,1900-01-01 15:31:20,,,1.3333333333333333
2022-01-30,08,Inbound,54452494.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 15:39:00,1900-01-01 15:40:41,,,1.6833333333333333
2022-01-30,08,Inbound,54452494.0,64,dudly,6,Midpoint,Schedule,1900-01-01 15:45:00,1900-01-01 15:48:08,,,3.1333333333333333
2022-01-30,08,Inbound,54452494.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 15:49:00,1900-01-01 15:54:42,,,5.7
2022-01-30,08,Inbound,54452494.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 15:51:00,1900-01-01 15:56:20,,,5.333333333333333
2022-01-30,08,Inbound,54452494.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 15:56:00,1900-01-01 16:01:57,,,5.95
2022-01-30,08,Inbound,54452494.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 16:00:00,1900-01-01 16:04:48,,,4.8
2022-01-30,08,Inbound,54452492.0,111,umass,1,Startpoint,Schedule,1900-01-01 16:05:00,1900-01-01 16:05:31,,,0.5166666666666667
2022-01-30,08,Inbound,54452494.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 16:06:00,1900-01-01 16:05:24,,,0.0
2022-01-30,08,Inbound,54452492.0,121,jfk,2,Midpoint,Schedule,1900-01-01 16:08:00,1900-01-01 16:09:38,,,1.6333333333333333
2022-01-30,08,Inbound,54452492.0,123,edevt,3,Midpoint,Schedule,1900-01-01 16:11:00,1900-01-01 16:12:39,,,1.65
2022-01-30,08,Inbound,54452492.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 16:15:00,1900-01-01 16:17:02,,,2.033333333333333
2022-01-30,08,Inbound,54452492.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 16:23:00,1900-01-01 16:25:45,,,2.75
2022-01-30,08,Inbound,54452492.0,64,dudly,6,Midpoint,Schedule,1900-01-01 16:29:00,1900-01-01 16:32:00,,,3.0
2022-01-30,08,Inbound,54452492.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 16:33:00,1900-01-01 16:35:39,,,2.65
2022-01-30,08,Inbound,54452492.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 16:35:00,1900-01-01 16:38:15,,,3.25
2022-01-30,08,Inbound,54452492.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 16:40:00,1900-01-01 16:45:29,,,5.483333333333333
2022-01-30,08,Inbound,54452492.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 16:43:00,1900-01-01 16:48:29,,,5.483333333333333
2022-01-30,08,Inbound,54452492.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 16:49:00,1900-01-01 16:49:21,,,0.35
2022-01-30,08,Inbound,54452496.0,111,umass,1,Startpoint,Schedule,1900-01-01 16:50:00,1900-01-01 16:53:07,,,3.1166666666666667
2022-01-30,08,Inbound,54452496.0,121,jfk,2,Midpoint,Schedule,1900-01-01 16:53:00,1900-01-01 17:00:20,,,7.333333333333333
2022-01-30,08,Inbound,54452496.0,123,edevt,3,Midpoint,Schedule,1900-01-01 16:56:00,1900-01-01 17:02:47,,,6.783333333333333
2022-01-30,08,Inbound,54452496.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 17:00:00,1900-01-01 17:06:51,,,6.85
2022-01-30,08,Inbound,54452496.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 17:08:00,1900-01-01 17:12:54,,,4.9
2022-01-30,08,Inbound,54452496.0,64,dudly,6,Midpoint,Schedule,1900-01-01 17:14:00,1900-01-01 17:19:54,,,5.9
2022-01-30,08,Inbound,54452496.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 17:18:00,1900-01-01 17:26:01,,,8.016666666666667
2022-01-30,08,Inbound,54452496.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 17:20:00,1900-01-01 17:27:58,,,7.966666666666667
2022-01-30,08,Inbound,54452496.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 17:25:00,1900-01-01 17:33:26,,,8.433333333333334
2022-01-30,08,Inbound,54452496.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 17:28:00,1900-01-01 17:36:57,,,8.95
2022-01-30,08,Inbound,54452496.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 17:34:00,1900-01-01 17:37:24,,,3.4
2022-01-30,08,Inbound,54452472.0,111,umass,1,Startpoint,Schedule,1900-01-01 17:35:00,1900-01-01 17:43:46,,,8.766666666666667
2022-01-30,08,Inbound,54452472.0,121,jfk,2,Midpoint,Schedule,1900-01-01 17:38:00,1900-01-01 17:50:35,,,12.583333333333334
2022-01-30,08,Inbound,54452472.0,123,edevt,3,Midpoint,Schedule,1900-01-01 17:41:00,1900-01-01 17:53:48,,,12.8
2022-01-30,08,Inbound,54452472.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 17:45:00,1900-01-01 17:59:01,,,14.016666666666667
2022-01-30,08,Inbound,54452472.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 17:53:00,1900-01-01 18:10:18,,,17.3
2022-01-30,08,Inbound,54452472.0,64,dudly,6,Midpoint,Schedule,1900-01-01 17:59:00,1900-01-01 18:21:21,,,22.35
2022-01-30,08,Inbound,54452472.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 18:02:00,1900-01-01 18:27:38,,,25.633333333333333
2022-01-30,08,Inbound,54452472.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 18:04:00,1900-01-01 18:31:06,,,27.1
2022-01-30,08,Inbound,54452472.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 18:08:00,1900-01-01 18:37:09,,,29.15
2022-01-30,08,Inbound,54452472.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 18:11:00,1900-01-01 18:43:07,,,32.11666666666667
2022-01-30,08,Inbound,54452472.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 18:17:00,1900-01-01 18:43:47,,,26.783333333333335
2022-01-30,08,Inbound,54453331.0,111,umass,1,Startpoint,Schedule,1900-01-01 18:20:00,1900-01-01 18:25:45,,,5.75
2022-01-30,08,Inbound,54453331.0,121,jfk,2,Midpoint,Schedule,1900-01-01 18:23:00,1900-01-01 18:30:35,,,7.583333333333333
2022-01-30,08,Inbound,54453331.0,123,edevt,3,Midpoint,Schedule,1900-01-01 18:25:00,1900-01-01 18:33:38,,,8.633333333333333
2022-01-30,08,Inbound,54453331.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 18:29:00,1900-01-01 18:36:48,,,7.8
2022-01-30,08,Inbound,54453331.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 18:37:00,1900-01-01 18:45:21,,,8.35
2022-01-30,08,Inbound,54453331.0,64,dudly,6,Midpoint,Schedule,1900-01-01 18:43:00,1900-01-01 18:52:37,,,9.616666666666667
