service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time,day_week
2022-10-01,42,Outbound,57065961.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 06:30:00,1900-01-01 06:30:11,,,0.18333333333333332,0
2022-10-01,42,Outbound,57065961.0,1187,egles,2,Midpoint,Schedule,1900-01-01 06:36:00,1900-01-01 06:35:53,,,0.0,0
2022-10-01,42,Outbound,57065961.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 06:39:00,1900-01-01 06:38:49,,,0.0,0
2022-10-01,42,Outbound,57065961.0,875,fhill,4,Endpoint,Schedule,1900-01-01 06:42:00,1900-01-01 06:40:15,,,0.0,0
2022-10-01,42,Outbound,57065963.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 07:05:00,1900-01-01 07:04:09,,,0.0,0
2022-10-01,42,Outbound,57065963.0,1187,egles,2,Midpoint,Schedule,1900-01-01 07:11:00,1900-01-01 07:10:39,,,0.0,0
2022-10-01,42,Outbound,57065963.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 07:14:00,1900-01-01 07:13:24,,,0.0,0
2022-10-01,42,Outbound,57065963.0,875,fhill,4,Endpoint,Schedule,1900-01-01 07:17:00,1900-01-01 07:16:45,,,0.0,0
2022-10-01,42,Outbound,57065965.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 07:40:00,1900-01-01 07:39:45,,,0.0,0
2022-10-01,42,Outbound,57065965.0,1187,egles,2,Midpoint,Schedule,1900-01-01 07:46:00,1900-01-01 07:45:23,,,0.0,0
2022-10-01,42,Outbound,57065965.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 07:49:00,1900-01-01 07:47:49,,,0.0,0
2022-10-01,42,Outbound,57065965.0,875,fhill,4,Endpoint,Schedule,1900-01-01 07:52:00,1900-01-01 07:51:33,,,0.0,0
2022-10-01,42,Outbound,57065967.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 08:15:00,1900-01-01 08:15:57,,,0.95,0
2022-10-01,42,Outbound,57065967.0,1187,egles,2,Midpoint,Schedule,1900-01-01 08:21:00,1900-01-01 08:22:22,,,1.3666666666666667,0
2022-10-01,42,Outbound,57065967.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 08:24:00,1900-01-01 08:25:21,,,1.35,0
2022-10-01,42,Outbound,57065967.0,875,fhill,4,Endpoint,Schedule,1900-01-01 08:27:00,1900-01-01 08:28:20,,,1.3333333333333333,0
2022-10-01,42,Outbound,57065969.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 08:50:00,1900-01-01 08:49:46,,,0.0,0
2022-10-01,42,Outbound,57065969.0,1187,egles,2,Midpoint,Schedule,1900-01-01 08:56:00,1900-01-01 08:55:14,,,0.0,0
2022-10-01,42,Outbound,57065969.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 08:59:00,1900-01-01 08:58:44,,,0.0,0
2022-10-01,42,Outbound,57065969.0,875,fhill,4,Endpoint,Schedule,1900-01-01 09:02:00,1900-01-01 09:01:29,,,0.0,0
2022-10-01,42,Outbound,57065971.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 09:25:00,1900-01-01 09:24:15,,,0.0,0
2022-10-01,42,Outbound,57065971.0,1187,egles,2,Midpoint,Schedule,1900-01-01 09:31:00,1900-01-01 09:30:16,,,0.0,0
2022-10-01,42,Outbound,57065971.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 09:34:00,1900-01-01 09:33:03,,,0.0,0
2022-10-01,42,Outbound,57065971.0,875,fhill,4,Endpoint,Schedule,1900-01-01 09:37:00,1900-01-01 09:36:13,,,0.0,0
2022-10-01,42,Outbound,57065973.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 10:00:00,1900-01-01 10:08:47,,,8.783333333333333,0
2022-10-01,42,Outbound,57065973.0,1187,egles,2,Midpoint,Schedule,1900-01-01 10:06:00,1900-01-01 10:15:44,,,9.733333333333333,0
2022-10-01,42,Outbound,57065973.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 10:09:00,1900-01-01 10:19:35,,,10.583333333333334,0
2022-10-01,42,Outbound,57065973.0,875,fhill,4,Endpoint,Schedule,1900-01-01 10:12:00,1900-01-01 10:22:04,,,10.066666666666666,0
2022-10-01,42,Outbound,57066009.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 10:25:00,1900-01-01 10:24:40,,,0.0,0
2022-10-01,42,Outbound,57066009.0,1187,egles,2,Midpoint,Schedule,1900-01-01 10:31:00,1900-01-01 10:32:18,,,1.3,0
2022-10-01,42,Outbound,57066009.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 10:34:00,1900-01-01 10:36:04,,,2.066666666666667,0
2022-10-01,42,Outbound,57066009.0,875,fhill,4,Endpoint,Schedule,1900-01-01 10:37:00,1900-01-01 10:40:07,,,3.1166666666666667,0
2022-10-01,42,Outbound,57065975.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 10:47:00,1900-01-01 10:45:59,,,0.0,0
2022-10-01,42,Outbound,57065975.0,1187,egles,2,Midpoint,Schedule,1900-01-01 10:53:00,1900-01-01 10:52:56,,,0.0,0
2022-10-01,42,Outbound,57065975.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 10:56:00,1900-01-01 10:57:05,,,1.0833333333333333,0
2022-10-01,42,Outbound,57065975.0,875,fhill,4,Endpoint,Schedule,1900-01-01 10:59:00,1900-01-01 11:00:31,,,1.5166666666666666,0
2022-10-01,42,Outbound,57066011.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 11:12:00,1900-01-01 11:18:13,,,6.216666666666667,0
2022-10-01,42,Outbound,57066011.0,1187,egles,2,Midpoint,Schedule,1900-01-01 11:19:00,1900-01-01 11:26:39,,,7.65,0
2022-10-01,42,Outbound,57066011.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 11:23:00,1900-01-01 11:29:40,,,6.666666666666667,0
2022-10-01,42,Outbound,57066011.0,875,fhill,4,Endpoint,Schedule,1900-01-01 11:27:00,1900-01-01 11:33:36,,,6.6,0
2022-10-01,42,Outbound,57066015.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 11:37:00,1900-01-01 11:43:58,,,6.966666666666667,0
2022-10-01,42,Outbound,57066015.0,1187,egles,2,Midpoint,Schedule,1900-01-01 11:44:00,1900-01-01 11:55:00,,,11.0,0
2022-10-01,42,Outbound,57066015.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 11:48:00,1900-01-01 11:59:34,,,11.566666666666666,0
2022-10-01,42,Outbound,57066015.0,875,fhill,4,Endpoint,Schedule,1900-01-01 11:52:00,1900-01-01 12:03:36,,,11.6,0
2022-10-01,42,Outbound,57066013.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 12:02:00,1900-01-01 12:03:37,,,1.6166666666666667,0
2022-10-01,42,Outbound,57066013.0,1187,egles,2,Midpoint,Schedule,1900-01-01 12:10:00,1900-01-01 12:10:59,,,0.9833333333333333,0
2022-10-01,42,Outbound,57066013.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 12:15:00,1900-01-01 12:14:32,,,0.0,0
2022-10-01,42,Outbound,57066013.0,875,fhill,4,Endpoint,Schedule,1900-01-01 12:19:00,1900-01-01 12:17:36,,,0.0,0
2022-10-01,42,Outbound,57066017.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 12:27:00,1900-01-01 12:28:59,,,1.9833333333333334,0
2022-10-01,42,Outbound,57066017.0,1187,egles,2,Midpoint,Schedule,1900-01-01 12:35:00,1900-01-01 12:37:01,,,2.0166666666666666,0
2022-10-01,42,Outbound,57066017.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 12:40:00,1900-01-01 12:41:33,,,1.55,0
2022-10-01,42,Outbound,57066017.0,875,fhill,4,Endpoint,Schedule,1900-01-01 12:44:00,1900-01-01 12:43:44,,,0.0,0
2022-10-01,42,Outbound,57065782.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 12:52:00,1900-01-01 12:59:51,,,7.85,0
2022-10-01,42,Outbound,57065782.0,1187,egles,2,Midpoint,Schedule,1900-01-01 13:00:00,1900-01-01 13:07:23,,,7.383333333333334,0
2022-10-01,42,Outbound,57065782.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 13:05:00,1900-01-01 13:10:57,,,5.95,0
2022-10-01,42,Outbound,57065782.0,875,fhill,4,Endpoint,Schedule,1900-01-01 13:09:00,1900-01-01 13:13:50,,,4.833333333333333,0
2022-10-01,42,Outbound,57066019.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 13:17:00,1900-01-01 13:20:07,,,3.1166666666666667,0
2022-10-01,42,Outbound,57066019.0,1187,egles,2,Midpoint,Schedule,1900-01-01 13:25:00,1900-01-01 13:29:07,,,4.116666666666666,0
2022-10-01,42,Outbound,57066019.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 13:30:00,1900-01-01 13:34:04,,,4.066666666666666,0
2022-10-01,42,Outbound,57066019.0,875,fhill,4,Endpoint,Schedule,1900-01-01 13:34:00,1900-01-01 13:36:26,,,2.433333333333333,0
2022-10-01,42,Outbound,57065784.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 13:42:00,1900-01-01 13:44:49,,,2.816666666666667,0
2022-10-01,42,Outbound,57065784.0,1187,egles,2,Midpoint,Schedule,1900-01-01 13:50:00,1900-01-01 13:53:46,,,3.7666666666666666,0
2022-10-01,42,Outbound,57065784.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 13:55:00,1900-01-01 13:56:53,,,1.8833333333333333,0
2022-10-01,42,Outbound,57065784.0,875,fhill,4,Endpoint,Schedule,1900-01-01 13:59:00,1900-01-01 14:01:13,,,2.216666666666667,0
2022-10-01,42,Outbound,57066021.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 14:07:00,1900-01-01 14:07:04,,,0.06666666666666667,0
2022-10-01,42,Outbound,57066021.0,1187,egles,2,Midpoint,Schedule,1900-01-01 14:15:00,1900-01-01 14:15:08,,,0.13333333333333333,0
2022-10-01,42,Outbound,57066021.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 14:20:00,1900-01-01 14:18:58,,,0.0,0
2022-10-01,42,Outbound,57066021.0,875,fhill,4,Endpoint,Schedule,1900-01-01 14:24:00,1900-01-01 14:21:51,,,0.0,0
2022-10-01,42,Outbound,57066023.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 14:32:00,1900-01-01 14:37:12,,,5.2,0
2022-10-01,42,Outbound,57066023.0,1187,egles,2,Midpoint,Schedule,1900-01-01 14:40:00,1900-01-01 14:47:02,,,7.033333333333333,0
2022-10-01,42,Outbound,57066023.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 14:45:00,1900-01-01 14:50:34,,,5.566666666666666,0
2022-10-01,42,Outbound,57066023.0,875,fhill,4,Endpoint,Schedule,1900-01-01 14:49:00,1900-01-01 14:53:41,,,4.683333333333334,0
2022-10-01,42,Outbound,57066029.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 14:57:00,1900-01-01 14:57:21,,,0.35,0
2022-10-01,42,Outbound,57066029.0,1187,egles,2,Midpoint,Schedule,1900-01-01 15:04:00,1900-01-01 15:05:00,,,1.0,0
2022-10-01,42,Outbound,57066029.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 15:09:00,1900-01-01 15:08:35,,,0.0,0
2022-10-01,42,Outbound,57066029.0,875,fhill,4,Endpoint,Schedule,1900-01-01 15:13:00,1900-01-01 15:11:48,,,0.0,0
2022-10-01,42,Outbound,57066025.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 15:22:00,1900-01-01 15:21:19,,,0.0,0
2022-10-01,42,Outbound,57066025.0,1187,egles,2,Midpoint,Schedule,1900-01-01 15:29:00,1900-01-01 15:31:01,,,2.0166666666666666,0
2022-10-01,42,Outbound,57066025.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 15:34:00,1900-01-01 15:35:34,,,1.5666666666666667,0
2022-10-01,42,Outbound,57066025.0,875,fhill,4,Endpoint,Schedule,1900-01-01 15:38:00,1900-01-01 15:39:39,,,1.65,0
2022-10-01,42,Outbound,57066031.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 15:47:00,1900-01-01 15:46:47,,,0.0,0
2022-10-01,42,Outbound,57066031.0,1187,egles,2,Midpoint,Schedule,1900-01-01 15:54:00,1900-01-01 15:55:01,,,1.0166666666666666,0
2022-10-01,42,Outbound,57066031.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 15:59:00,1900-01-01 15:59:35,,,0.5833333333333334,0
2022-10-01,42,Outbound,57066031.0,875,fhill,4,Endpoint,Schedule,1900-01-01 16:03:00,1900-01-01 16:03:34,,,0.5666666666666667,0
2022-10-01,42,Outbound,57066027.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 16:12:00,1900-01-01 16:18:00,,,6.0,0
2022-10-01,42,Outbound,57066027.0,1187,egles,2,Midpoint,Schedule,1900-01-01 16:19:00,1900-01-01 16:28:20,,,9.333333333333334,0
2022-10-01,42,Outbound,57066027.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 16:24:00,1900-01-01 16:32:34,,,8.566666666666666,0
2022-10-01,42,Outbound,57066027.0,875,fhill,4,Endpoint,Schedule,1900-01-01 16:28:00,1900-01-01 16:35:52,,,7.866666666666666,0
2022-10-01,42,Outbound,57066033.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 16:37:00,1900-01-01 16:37:28,,,0.4666666666666667,0
2022-10-01,42,Outbound,57066033.0,1187,egles,2,Midpoint,Schedule,1900-01-01 16:44:00,1900-01-01 16:44:52,,,0.8666666666666667,0
2022-10-01,42,Outbound,57066033.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 16:49:00,1900-01-01 16:49:04,,,0.06666666666666667,0
2022-10-01,42,Outbound,57066033.0,875,fhill,4,Endpoint,Schedule,1900-01-01 16:53:00,1900-01-01 16:51:58,,,0.0,0
2022-10-01,42,Outbound,57065995.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 17:02:00,1900-01-01 17:07:27,,,5.45,0
2022-10-01,42,Outbound,57065995.0,1187,egles,2,Midpoint,Schedule,1900-01-01 17:09:00,1900-01-01 17:14:55,,,5.916666666666667,0
2022-10-01,42,Outbound,57065995.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 17:14:00,1900-01-01 17:19:01,,,5.016666666666667,0
2022-10-01,42,Outbound,57065995.0,875,fhill,4,Endpoint,Schedule,1900-01-01 17:18:00,1900-01-01 17:23:43,,,5.716666666666667,0
2022-10-01,42,Outbound,57065977.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 17:27:00,1900-01-01 17:26:44,,,0.0,0
2022-10-01,42,Outbound,57065977.0,1187,egles,2,Midpoint,Schedule,1900-01-01 17:34:00,1900-01-01 17:33:38,,,0.0,0
2022-10-01,42,Outbound,57065977.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 17:39:00,1900-01-01 17:37:01,,,0.0,0
2022-10-01,42,Outbound,57065977.0,875,fhill,4,Endpoint,Schedule,1900-01-01 17:43:00,1900-01-01 17:41:37,,,0.0,0
2022-10-01,42,Outbound,57065997.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 17:52:00,1900-01-01 17:52:49,,,0.8166666666666667,0
2022-10-01,42,Outbound,57065997.0,1187,egles,2,Midpoint,Schedule,1900-01-01 17:59:00,1900-01-01 17:59:32,,,0.5333333333333333,0
2022-10-01,42,Outbound,57065997.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 18:04:00,1900-01-01 18:02:38,,,0.0,0
2022-10-01,42,Outbound,57065997.0,875,fhill,4,Endpoint,Schedule,1900-01-01 18:08:00,1900-01-01 18:06:05,,,0.0,0
2022-10-01,42,Outbound,57065979.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 18:17:00,1900-01-01 18:18:19,,,1.3166666666666667,0
2022-10-01,42,Outbound,57065979.0,1187,egles,2,Midpoint,Schedule,1900-01-01 18:24:00,1900-01-01 18:26:06,,,2.1,0
2022-10-01,42,Outbound,57065979.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 18:29:00,1900-01-01 18:29:53,,,0.8833333333333333,0
2022-10-01,42,Outbound,57065979.0,875,fhill,4,Endpoint,Schedule,1900-01-01 18:33:00,1900-01-01 18:32:15,,,0.0,0
2022-10-01,42,Outbound,57065999.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 18:42:00,1900-01-01 18:40:02,,,0.0,0
2022-10-01,42,Outbound,57065999.0,1187,egles,2,Midpoint,Schedule,1900-01-01 18:49:00,1900-01-01 18:47:12,,,0.0,0
2022-10-01,42,Outbound,57065999.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 18:54:00,1900-01-01 18:52:01,,,0.0,0
2022-10-01,42,Outbound,57065999.0,875,fhill,4,Endpoint,Schedule,1900-01-01 18:58:00,1900-01-01 18:54:58,,,0.0,0
2022-10-01,42,Outbound,57065981.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 19:01:00,1900-01-01 19:03:50,,,2.8333333333333335,0
2022-10-01,42,Outbound,57065981.0,1187,egles,2,Midpoint,Schedule,1900-01-01 19:08:00,1900-01-01 19:11:17,,,3.283333333333333,0
2022-10-01,42,Outbound,57065981.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 19:11:00,1900-01-01 19:14:48,,,3.8,0
2022-10-01,42,Outbound,57065981.0,875,fhill,4,Endpoint,Schedule,1900-01-01 19:14:00,1900-01-01 19:17:23,,,3.3833333333333333,0
2022-10-01,42,Outbound,57065983.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 19:35:00,1900-01-01 19:37:14,,,2.2333333333333334,0
2022-10-01,42,Outbound,57065983.0,1187,egles,2,Midpoint,Schedule,1900-01-01 19:42:00,1900-01-01 19:42:58,,,0.9666666666666667,0
2022-10-01,42,Outbound,57065983.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 19:45:00,1900-01-01 19:46:08,,,1.1333333333333333,0
2022-10-01,42,Outbound,57065983.0,875,fhill,4,Endpoint,Schedule,1900-01-01 19:48:00,1900-01-01 19:50:13,,,2.216666666666667,0
2022-10-01,42,Outbound,57065985.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 20:10:00,1900-01-01 20:09:15,,,0.0,0
2022-10-01,42,Outbound,57065985.0,1187,egles,2,Midpoint,Schedule,1900-01-01 20:17:00,1900-01-01 20:17:05,,,0.08333333333333333,0
2022-10-01,42,Outbound,57065985.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 20:20:00,1900-01-01 20:20:33,,,0.55,0
2022-10-01,42,Outbound,57065985.0,875,fhill,4,Endpoint,Schedule,1900-01-01 20:23:00,1900-01-01 20:23:14,,,0.23333333333333334,0
2022-10-01,42,Outbound,57065987.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 20:45:00,1900-01-01 20:44:34,,,0.0,0
2022-10-01,42,Outbound,57065987.0,1187,egles,2,Midpoint,Schedule,1900-01-01 20:52:00,1900-01-01 20:51:10,,,0.0,0
2022-10-01,42,Outbound,57065987.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 20:55:00,1900-01-01 20:53:57,,,0.0,0
2022-10-01,42,Outbound,57065987.0,875,fhill,4,Endpoint,Schedule,1900-01-01 20:58:00,1900-01-01 20:56:22,,,0.0,0
2022-10-01,42,Outbound,57065989.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 21:20:00,1900-01-01 21:21:19,,,1.3166666666666667,0
2022-10-01,42,Outbound,57065989.0,1187,egles,2,Midpoint,Schedule,1900-01-01 21:27:00,1900-01-01 21:27:05,,,0.08333333333333333,0
2022-10-01,42,Outbound,57065989.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 21:30:00,1900-01-01 21:29:43,,,0.0,0
2022-10-01,42,Outbound,57065989.0,875,fhill,4,Endpoint,Schedule,1900-01-01 21:33:00,1900-01-01 21:32:57,,,0.0,0
2022-10-01,42,Outbound,57065991.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 21:55:00,1900-01-01 21:56:27,,,1.45,0
2022-10-01,42,Outbound,57065991.0,1187,egles,2,Midpoint,Schedule,1900-01-01 22:02:00,1900-01-01 22:01:20,,,0.0,0
2022-10-01,42,Outbound,57065991.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 22:05:00,1900-01-01 22:04:20,,,0.0,0
2022-10-01,42,Outbound,57065991.0,875,fhill,4,Endpoint,Schedule,1900-01-01 22:08:00,1900-01-01 22:07:44,,,0.0,0
2022-10-01,42,Outbound,57065993.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 22:30:00,1900-01-01 22:29:24,,,0.0,0
2022-10-01,42,Outbound,57065993.0,1187,egles,2,Midpoint,Schedule,1900-01-01 22:37:00,1900-01-01 22:35:19,,,0.0,0
2022-10-01,42,Outbound,57065993.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 22:40:00,1900-01-01 22:37:15,,,0.0,0
2022-10-01,42,Outbound,57065993.0,875,fhill,4,Endpoint,Schedule,1900-01-01 22:43:00,1900-01-01 22:38:56,,,0.0,0
2022-10-01,42,Outbound,57066001.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 23:05:00,1900-01-01 23:07:59,,,2.9833333333333334,0
2022-10-01,42,Outbound,57066001.0,1187,egles,2,Midpoint,Schedule,1900-01-01 23:12:00,1900-01-01 23:13:06,,,1.1,0
2022-10-01,42,Outbound,57066001.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 23:15:00,1900-01-01 23:16:03,,,1.05,0
2022-10-01,42,Outbound,57066001.0,875,fhill,4,Endpoint,Schedule,1900-01-01 23:18:00,1900-01-01 23:19:11,,,1.1833333333333333,0
2022-10-01,42,Outbound,57066003.0,64000,nubn,1,Startpoint,Schedule,1900-01-01 23:40:00,1900-01-01 23:41:20,,,1.3333333333333333,0
2022-10-01,42,Outbound,57066003.0,1187,egles,2,Midpoint,Schedule,1900-01-01 23:47:00,1900-01-01 23:49:00,,,2.0,0
2022-10-01,42,Outbound,57066003.0,41187,wasgr,3,Midpoint,Schedule,1900-01-01 23:50:00,1900-01-01 23:50:39,,,0.65,0
2022-10-01,42,Outbound,57066003.0,875,fhill,4,Endpoint,Schedule,1900-01-01 23:53:00,1900-01-01 23:54:03,,,1.05,0
2022-10-01,42,Outbound,57066005.0,64000,nubn,1,Startpoint,Schedule,1900-01-02 00:15:00,1900-01-02 00:14:49,,,0.0,1
2022-10-01,42,Outbound,57066005.0,1187,egles,2,Midpoint,Schedule,1900-01-02 00:22:00,1900-01-02 00:19:20,,,0.0,1
2022-10-01,42,Outbound,57066005.0,41187,wasgr,3,Midpoint,Schedule,1900-01-02 00:25:00,1900-01-02 00:22:25,,,0.0,1
2022-10-01,42,Outbound,57066005.0,875,fhill,4,Endpoint,Schedule,1900-01-02 00:28:00,1900-01-02 00:25:12,,,0.0,1
2022-10-01,426,Inbound,57070115.0,16653,censq,1,Startpoint,Schedule,1900-01-01 06:00:00,1900-01-01 06:01:26,,,1.4333333333333333,0
2022-10-01,426,Inbound,57070115.0,4451,mktsq,2,Midpoint,Schedule,1900-01-01 06:06:00,1900-01-01 06:06:06,,,0.1,0
2022-10-01,426,Inbound,57070115.0,7376,wasum,3,Midpoint,Schedule,1900-01-01 06:09:00,1900-01-01 06:08:30,,,0.0,0
2022-10-01,426,Inbound,57070115.0,7394,esaug,4,Midpoint,Schedule,1900-01-01 06:14:00,1900-01-01 06:12:28,,,0.0,0
2022-10-01,426,Inbound,57070115.0,7401,clift,5,Midpoint,Schedule,1900-01-01 06:17:00,1900-01-01 06:14:34,,,0.0,0
2022-10-01,426,Inbound,57070115.0,7412,lindn,6,Midpoint,Schedule,1900-01-01 06:22:00,1900-01-01 06:18:42,,,0.0,0
2022-10-01,426,Inbound,57070115.0,4498,brown,7,Midpoint,Schedule,1900-01-01 06:27:00,1900-01-01 06:22:53,,,0.0,0
2022-10-01,426,Inbound,57070115.0,14717,bell,8,Midpoint,Schedule,1900-01-01 06:30:00,1900-01-01 06:24:35,,,0.0,0
2022-10-01,426,Inbound,57070115.0,15795,wondw,9,Endpoint,Schedule,1900-01-01 06:33:00,1900-01-01 06:26:29,,,0.0,0
2022-10-01,426,Inbound,57070172.0,16653,censq,1,Startpoint,Schedule,1900-01-01 07:10:00,,,,0.0,0
2022-10-01,426,Inbound,57070172.0,4451,mktsq,2,Midpoint,Schedule,1900-01-01 07:16:00,1900-01-01 07:18:45,,,2.75,0
2022-10-01,426,Inbound,57070172.0,7376,wasum,3,Midpoint,Schedule,1900-01-01 07:19:00,1900-01-01 07:20:44,,,1.7333333333333334,0
2022-10-01,426,Inbound,57070172.0,7394,esaug,4,Midpoint,Schedule,1900-01-01 07:24:00,1900-01-01 07:27:29,,,3.4833333333333334,0
2022-10-01,426,Inbound,57070172.0,7401,clift,5,Midpoint,Schedule,1900-01-01 07:27:00,1900-01-01 07:29:58,,,2.966666666666667,0
2022-10-01,426,Inbound,57070172.0,7412,lindn,6,Midpoint,Schedule,1900-01-01 07:32:00,1900-01-01 07:35:44,,,3.7333333333333334,0
2022-10-01,426,Inbound,57070172.0,4498,brown,7,Midpoint,Schedule,1900-01-01 07:37:00,1900-01-01 07:40:55,,,3.9166666666666665,0
2022-10-01,426,Inbound,57070172.0,14717,bell,8,Midpoint,Schedule,1900-01-01 07:40:00,1900-01-01 07:42:42,,,2.7,0
2022-10-01,426,Inbound,57070172.0,15795,wondw,9,Endpoint,Schedule,1900-01-01 07:43:00,1900-01-01 07:44:52,,,1.8666666666666667,0
2022-10-01,426,Inbound,57070006.0,16653,censq,1,Startpoint,Schedule,1900-01-01 08:15:00,1900-01-01 08:15:11,,,0.18333333333333332,0
2022-10-01,426,Inbound,57070006.0,4451,mktsq,2,Midpoint,Schedule,1900-01-01 08:21:00,1900-01-01 08:20:59,,,0.0,0
2022-10-01,426,Inbound,57070006.0,7376,wasum,3,Midpoint,Schedule,1900-01-01 08:24:00,1900-01-01 08:23:37,,,0.0,0
2022-10-01,426,Inbound,57070006.0,7394,esaug,4,Midpoint,Schedule,1900-01-01 08:29:00,1900-01-01 08:28:21,,,0.0,0
2022-10-01,426,Inbound,57070006.0,7401,clift,5,Midpoint,Schedule,1900-01-01 08:32:00,1900-01-01 08:31:41,,,0.0,0
2022-10-01,426,Inbound,57070006.0,7412,lindn,6,Midpoint,Schedule,1900-01-01 08:37:00,1900-01-01 08:35:07,,,0.0,0
2022-10-01,426,Inbound,57070006.0,4498,brown,7,Midpoint,Schedule,1900-01-01 08:42:00,1900-01-01 08:40:32,,,0.0,0
2022-10-01,426,Inbound,57070006.0,14717,bell,8,Midpoint,Schedule,1900-01-01 08:45:00,1900-01-01 08:41:54,,,0.0,0
2022-10-01,426,Inbound,57070006.0,15795,wondw,9,Endpoint,Schedule,1900-01-01 08:48:00,1900-01-01 08:49:25,,,1.4166666666666667,0
2022-10-01,426,Inbound,57070179.0,16653,censq,1,Startpoint,Schedule,1900-01-01 09:25:00,1900-01-01 09:06:27,,,0.0,0
2022-10-01,426,Inbound,57070179.0,4451,mktsq,2,Midpoint,Schedule,1900-01-01 09:31:00,1900-01-01 09:31:43,,,0.7166666666666667,0
2022-10-01,426,Inbound,57070179.0,7376,wasum,3,Midpoint,Schedule,1900-01-01 09:34:00,1900-01-01 09:34:16,,,0.26666666666666666,0
2022-10-01,426,Inbound,57070179.0,7394,esaug,4,Midpoint,Schedule,1900-01-01 09:39:00,1900-01-01 09:39:14,,,0.23333333333333334,0
2022-10-01,426,Inbound,57070179.0,7401,clift,5,Midpoint,Schedule,1900-01-01 09:42:00,1900-01-01 09:41:51,,,0.0,0
