,id,stop_name,description,longitude,latitude,address,at_street,on_street,municipality,location_type,has_wheelchair_boarding,vehicle_type
4125,3521,Washington St @ Lowe St,,-70.990435,42.2493,,Lowe Street,Washington Street,Quincy,0,1,3.0
4126,1495,Dudley St @ Adams St,,-71.077403,42.327602,,Adams Street,Dudley Street,Boston,0,1,3.0
4127,4233,E Main St @ E High St,,-71.039789,42.132787,,West High Street,Main Street,Avon,0,1,3.0
4128,2137,396 Concord Ave,,-71.174422,42.395391,,Common Street,Concord Avenue,Belmont,0,1,3.0
4129,11689,Burlington Mall Rd opp NE Executive Pk,,-71.211728,42.485919,,Lexington Street,Burlington Mall Road,Burlington,0,1,3.0
4130,7199,Broadway @ Bay State Rd,,-70.957302,42.496249,,Bay State Road,Broadway,Lynn,0,0,3.0
4131,1838,Opp 650 VFW Pkwy,,-71.158716,42.295424,,Independence Drive,Veterans Of Foreign Wars Parkway,Boston,0,1,3.0
4132,7516,Essex St @ Staaf Rd,,-71.01102,42.448828,,Staaf Road,Essex Street,Saugus,0,1,3.0
4133,4010,S Franklin St @ Plymouth St,,-71.008474,42.154693,,Union Street,South Franklin Street,Holbrook,0,1,3.0
4134,45261,133 - 135 American Legion Hwy,,-71.002861,42.412646,,,American Legion Highway,Revere,0,1,3.0
4135,2124,Belmont St @ Payson Rd,,-71.16635,42.377259,,Payson Road,Belmont Street,Belmont,0,1,3.0
4136,109806,Walden St @ Lincoln St,,-70.987209,42.379307,,Lincoln Street,Walden Street,Winthrop,0,1,3.0
4137,node-astao-719-platform,Assembly,Assembly - Bottom of Elevator 719,-71.077218,42.392237,,,,Somerville,3,1,
4138,5522,Broadway @ Shute St,,-71.043299,42.42182,,Shute Street,Broadway,Everett,0,1,3.0
4139,door-newtn-lake,"Newton Highlands - Lake Ave, Walnut St","Newton Highlands - Lake Ave, Walnut St",-71.205617,42.322676,,,,Newton,2,1,
4140,5365,Eastern Ave @ Main St,,-71.067214,42.423385,,Main Street,Eastern Avenue,Malden,0,1,3.0
4141,941,Commonwealth Ave @ Blandford St,,-71.099643,42.34897,,Blandford Street,Commonwealth Avenue,Boston,0,1,3.0
4142,7237,Buffum St @ Union St,,-70.943385,42.465441,,Baldwin Street,Buffum Street,Lynn,0,1,3.0
4143,BNT-0000-01,North Station,North Station - Commuter Rail - Track 1,-71.062829,42.366493,,,,Boston,0,1,2.0
4144,15088,Harrison Ave opp East Springfield St,,-71.074414,42.335445,,East Springfield Street,Harrison Avenue,Boston,0,1,3.0
4145,5373,310 Main St,,-71.067841,42.424679,,Centre Street,Main Street,Malden,0,1,3.0
4146,door-symcl-ebsymphony,"Symphony - Massachusetts Ave, Symphony Hall","Symphony - Massachusetts Ave, Symphony Hall",-71.084862,42.342457,,,,Boston,2,2,
4147,140,Mt Vernon St @ Paul A. Dever School,,-71.042799,42.317913,,,Mount Vernon Street,Boston,0,1,3.0
4148,70199,Park Street,Park Street - Green Line - (E) Heath Street,-71.062424,42.356395,,,,Boston,0,1,0.0
4149,13819,Washington St opp West Lake Dr,,-70.950648,42.203739,,West Lake Drive,Washington Street,Weymouth,0,1,3.0
4150,node-crtst-southentstair-entrance,Courthouse,Courthouse - Top of stairs between Thomson Place and landing,,,,,,Boston,3,1,
4151,6512,River St @ Ernest Ave,,-71.143466,42.242956,,Solaris Road,River Street,Boston,0,1,3.0
4152,96459,Cummins Hwy @ American Legion Hwy,,-71.116096,42.278688,,American Legion Highway,Cummins Highway,Boston,0,1,3.0
4153,node-pktrm-stair14-rl,Park Street,Park Street - Bottom of stairs between Red Line center platform and Government Center & North platform,,,,,,Boston,3,1,
4154,5310,Main St @ Mayberry Ave,,-71.107141,42.403538,,Marion Street,Main Street,Medford,0,1,3.0
4155,4539,Western Ave @ Victory Rd,,-70.939825,42.486388,,Victory Road,Western Avenue,Lynn,0,1,3.0
4156,1860,Walter St @ Hewlett St,,-71.134177,42.288963,,South Street,Walter Street,Boston,0,1,3.0
4157,4155,Randolph Ave @ Reed St,,-71.069525,42.242901,,Access Road,Randolph Avenue,Milton,0,1,3.0
4158,node-143-platform,Back Bay,Back Bay - Bottom of Tracks 1-3 up escalator,,,,,,Boston,3,1,
4159,9195,Main St @ W Highland Ave,,-71.061211,42.469067,,Highland Avenue East,Main Street,Melrose,0,1,3.0
4160,3364,Opp 197 Granite Ave,,-71.044485,42.265007,,Guilford Road,Granite Avenue,Milton,0,2,3.0
4161,9025,Salem St @ Lebanon St,,-71.046025,42.433605,,Maplewood Street,Salem Street,Malden,0,1,3.0
4162,111179,Nantasket Ave from Y St to A St (FLAG),,-70.882178,42.298619,,M Street,Nantasket Avenue,Hull,0,1,3.0
4163,1924,Kilmarnock St @ Peterborough St,,-71.099663,42.343165,,Peterborough Street,Kilmarnock Street,Boston,0,1,3.0
4164,3468,316 Adams St,,-71.058138,42.261496,,Unnamed Road,Adams Street,Milton,0,1,3.0
4165,2036,Mt Auburn St @ Upland Rd,,-71.160617,42.370398,,Upland Road,Mount Auburn Street,Watertown,0,1,3.0
4166,3556,Downer Ave @ Broad Cove Rd,,-70.90307,42.249444,,Broad Cove Road,Downer Avenue,Hingham,0,0,3.0
4167,5076,Clifton St @ Kernwood St,,-71.077325,42.431595,,Kernwood Street,Clifton Street,Malden,0,1,3.0
4168,4952,Margin St opp Roycroft Rd,,-70.91654,42.53544,,Roy Croft Road,Margin Street,Peabody,0,1,3.0
4169,3094,Newport Ave @ Furnace Brook Pkwy,,-71.011194,42.257272,,Furnace Brook Parkway,Newport Avenue,Quincy,0,1,3.0
4170,8279,Tremont St @ Boylston Station,,-71.064353,42.353247,,Avery Street,Tremont Street,Boston,0,1,3.0
4171,7608,Winter St opp Stocker St,,-70.993273,42.456528,,Stocker Street,Winter Street,Saugus,0,1,3.0
4172,2160,Concord Ave @ Buckingham St,,-71.128988,42.381137,,Buckingham Street,Concord Avenue,Cambridge,0,1,3.0
4173,1940,Centre St @ Aldworth St,,-71.118664,42.308799,,Aldworth Street,Centre Street,Boston,0,1,3.0
4174,3300,Palmer St opp Roach St,,-70.969807,42.256391,,Roach Street,Palmer Street,Quincy,0,1,3.0
4175,3515,Washington St @ Foster St,,-71.000181,42.250719,,Foster Street,Washington Street,Quincy,0,1,3.0
4176,node-sstat-399stair-lobby,South Station,"South Station - Top of stairs for Red Line, Silver Line lobby",,,,,,Boston,3,1,
4177,27092,Terminal B Stop 1 - Arrivals Level,Terminal B Stop 1 - Silver Line - SL1 South Station,-71.01882,42.3621,"Terminal B Arrivals, Door B103, Boston Logan International Airport, Boston, MA 02128",,Logan Airport Terminal B,Boston,0,1,3.0
4178,2800,Metropolitan Ave @ Kittredge St,,-71.131416,42.28011,,Kittredge Street,Metropolitan Avenue,Boston,0,1,3.0
4179,26734,Walnut St @ O'Callaghan Way,,-70.98552,42.473016,,Pennybrook Road,Walnut Street,Lynn,0,1,3.0
4180,node-astao-fol-farepaid,Assembly,Assembly - Paid side of fare gates,-71.077304,42.393162,,,,Somerville,3,1,
4181,node-shmnl-sh-farepaid,Savin Hill,Savin Hill - Paid side of Savin Hill Avenue fare gates,-71.053315,42.311291,,,,Boston,3,1,
4182,70161,Riverside,Riverside - Green Line - Park Street & North,-71.252236,42.337348,,,,Newton,0,1,0.0
4183,node-mvbcl-lewstair-entrance,Maverick,Maverick - Top of stairs between Lewis Mall and lobby,-71.040546,42.368251,,,,Boston,3,1,
4184,PB-0356-S,Plymouth,Plymouth - Commuter Rail - Track 1 (All Trains),-70.690421,41.981278,,,,Plymouth,0,1,2.0
4185,473,Washington St @ Columbia Rd,,-71.080324,42.305298,,Columbia Road,Washington Street,Boston,0,1,3.0
4186,node-wtcst-ibstairs-lobby,World Trade Center,World Trade Center - Top of inbound platform stairs,,,,,,Boston,3,1,
4187,6396,Metropolitan Ave @ Highland St,,-71.111082,42.25389,,,Metropolitan Avenue,Boston,0,1,3.0
4188,door-asmnl-matpn,Ashmont - Mattapan Line (Lobby),Ashmont - Mattapan Line (Lobby),-71.063598,42.283928,,,,Boston,2,1,
4189,10603,Washington St @ Durnell Ave,,-71.132671,42.282287,,Rosecliff Street,Washington Street,Boston,0,1,3.0
4190,7399,Lincoln Ave @ Central St,,-71.005469,42.449894,,Kent Street,Lincoln Avenue,Saugus,0,1,3.0
4191,3488,Adams St @ Babcock St,,-71.044202,42.259183,,Saint Agatha Road,Adams Street,Milton,0,1,3.0
4192,12699,Medford St @ Broadway - Magoun Sq,,-71.104294,42.397092,,Broadway,Medford Street,Somerville,0,1,3.0
4193,1279,Washington St @ Gardner Rd,,-71.129157,42.338412,,,Washington Street,Brookline,0,1,3.0
4194,4379,Adams St @ Robertson St,,-71.032456,42.255876,,Eddie Street,Adams Street,Quincy,0,1,3.0
4195,8325,22 Sohier Rd,,-70.879807,42.559766,,,Sohier Road,Beverly,0,1,3.0
4196,110,Massachusetts Ave @ Holyoke St,,-71.117653,42.373111,,Holyoke Street,Massachusetts Avenue,Cambridge,0,1,3.0
4197,2588,Elm St opp Porter St,,-71.113778,42.385956,,Porter Street,Elm Street,Somerville,0,1,3.0
4198,1518,Brookline Ave opp Jersey St,,-71.098925,42.346894,,Jersey Street,Brookline Avenue,Boston,0,1,3.0
4199,7296,Chestnut St @ Boston St,,-70.955196,42.48031,,Boston Street,Chestnut Street,Lynn,0,1,3.0
4200,WR-0085-01,Greenwood,Greenwood - Commuter Rail - Track 1 (Outbound),-71.067247,42.483005,,,,Wakefield,0,2,2.0
4201,1679,254 Cambridge Rd,,-71.171197,42.461377,,Crossman Road,Cambridge Street,Woburn,0,1,3.0
4202,4024,Granite St @ West St,,-71.019834,42.212075,,West Street,Granite Street,Braintree,0,1,3.0
4203,node-astao-rev-fareunpaid,Assembly,Assembly - Unpaid side of fare gates,-71.077269,42.39219,,,,Somerville,3,1,
4204,node-portr-weststairs-crplatform,Porter,Porter - Bottom of stairs between Commuter Rail platform and west side of Mass Ave,-71.119672,42.388432,,,,Cambridge,3,1,
4205,1724,Blue Hill Ave opp Woodhaven St,,-71.093404,42.272976,,,Blue Hill Avenue,Boston,0,1,3.0
4206,node-forhl-southfarepaid,Forest Hills,Forest Hills - Paid side of fare gates,-71.113546,42.301777,,,,Boston,3,1,
4207,node-newto-ramp-landing,Newton Centre,Newton Centre - Top of ramp for Union Street,-71.193077,42.329303,,,,Newton,3,1,
4208,node-936-lobby,World Trade Center,World Trade Center - Top of outbound platform elevator,,,,,,Boston,3,1,
4209,12360,Park Ave @ Park Circle,,-71.180414,42.415312,,Park Circle,Park Avenue,Arlington,0,0,3.0
4210,24,E Broadway @ K St,,-71.037553,42.335528,,K Street,East Broadway,Boston,0,1,3.0
4211,3269,Sea St @ Manet Ave,,-70.957168,42.267726,,Manet Avenue,Sea Street,Quincy,0,1,3.0
4212,1351,Humboldt Ave @ Crawford St,,-71.089385,42.31342,,Crawford Street,Humboldt Avenue,Boston,0,1,3.0
4213,9219,Main St opp Rosemont St,,-71.067595,42.43632,,Rosemont Street,Main Street,Malden,0,1,3.0
4214,6471,Hyde Park Ave @ Thatcher St,,-71.120924,42.266018,,Thatcher Street,Hyde Park Avenue,Boston,0,1,3.0
4215,door-cntsq-prospect,Central - Prospect St,Central - Prospect St,-71.104131,42.365778,,,,Cambridge,2,2,
4216,70107,Boston College,Boston College - Green Line - Exit Only,-71.166849,42.34024,,,,Boston,0,1,0.0
4217,4180,Opp 641 N Main St,,-71.050957,42.178774,,Orchard Street,North Main Street,Randolph,0,1,3.0
4218,5445,Salem St @ Park St,,-71.065805,42.427376,,Park Street,Salem Street,Malden,0,1,3.0
4219,node-913-lobby,Aquarium,Aquarium - Top of elevator between Wonderland platform and State Street,,,,,,Boston,3,1,
4220,5075,Summer St @ Clifton St,,-71.074738,42.431862,,Clifton Street,Summer Street,Malden,0,1,3.0
4221,node-sstat-ashbrain-farepaid,South Station,South Station - Paid side of exit-only gates,,,,,,Boston,3,1,
4222,41032,Centre St @ Liberty St,,-71.011882,42.234737,,Liberty Street,Centre Street,Quincy,0,1,3.0
4223,place-GB-0254,Manchester,,-70.77009,42.573687,"40 Beach St, Manchester, MA 01944",,,Manchester-by-the-Sea,1,1,
4224,1617,Opp 67 Crown Point Dr,,-71.146429,42.257205,,Margaretta Drive,Crown Point Drive,Boston,0,1,3.0
4225,12891,Pearl St @ High St,,-71.054079,42.355395,,High Street,Pearl Street,Boston,0,1,3.0
4226,3617,Bridge St @ Pratt Ave,,-70.952114,42.242922,,Fairlawn Road,Bridge Street,Weymouth,0,1,3.0
4227,25713,Washington St @ Kingman Rd,,-71.09784,42.379425,,Hawkins Street,Washington Street,Somerville,0,1,3.0
4228,WR-0329-02,Haverhill,Haverhill - Commuter Rail - Track 2 (Boston),-71.086237,42.773474,,,,Haverhill,0,1,2.0
4229,3901,N Franklin St @ School St,,-71.007011,42.157854,,School Street,North Franklin Street,Holbrook,0,1,3.0
4230,place-WML-0035,Boston Landing,,-71.139883,42.357293,"100 Arthur St, Boston, MA 02134",,,Boston,1,1,
4231,3278,Sea St @ Post Island Rd,,-70.973914,42.262173,,Lee Street,Sea Street,Quincy,0,1,3.0
4232,place-GRB-0276,Greenbush,,-70.746641,42.178776,"247 Old Driftway, Scituate, MA 02066",,,Scituate,1,1,
4233,node-340-lobby,Davis,Davis - Top of Escalator 340,,,,,,Somerville,3,1,
4234,3690,Opp 617 Broad St,,-70.932803,42.21728,,Putnam Street,Broad Street,Weymouth,0,0,3.0
4235,6850,Eastern Ave @ Victory Rd,,-70.939148,42.483258,,Lufkin Street,Eastern Avenue,Lynn,0,1,3.0
4236,70104,Quincy Adams,Quincy Adams - Red Line - Alewife,-71.007153,42.233391,,,,Quincy,0,1,1.0
4237,5587,60 Woodlawn Ave,,-71.033033,42.413224,,,Woodlawn Avenue,Chelsea,0,1,3.0
4238,6365,River St @ Mattakeeset St,,-71.099481,42.264875,,Mattakeeset Street,River Street,Boston,0,1,3.0
4239,1064,Western Ave @ Putnam Ave,,-71.114114,42.364492,,Putnam Avenue,Western Avenue,Cambridge,0,1,3.0
4240,5745,Meridian St @ Eutaw St,,-71.039108,42.378763,,Eutaw Street,Meridian Street,Boston,0,1,3.0
4241,node-asmnl-peasbstair-platform,Ashmont,Ashmont - Bottom of stairs from Red Line platform to Peabody Square,-71.063975,42.284652,,,,Boston,3,1,
4242,node-872-lobby,Andrew,Andrew - Bottom of entrance elevator,,,,,,Boston,3,1,
4243,18272,Mystic St @ Ridge St,,-71.154023,42.422188,,Glen Avenue,Mystic Street,Arlington,0,1,3.0
4244,node-972-paidlobby,Kenmore,Kenmore - Paid lobby level for Park Street & North elevator,-71.095356,42.348888,,,,Boston,3,1,
4245,5500,Broadway @ Horizon Way,,-71.067198,42.394712,,,Broadway,Everett,0,1,3.0
4246,door-qnctr-burgin,Quincy Center - Burgin Parkway (Stairs),Quincy Center - Burgin Parkway (Stairs),-71.005508,42.251403,,,,Quincy,2,2,
4247,7240,Washington St @ Essex St,,-70.949959,42.465888,,Essex Street,Washington Street,Lynn,0,1,3.0
4248,49825,Washington St @ Mill St,,-71.120414,42.486244,,Mill Street,Washington Street,Woburn,0,1,3.0
4249,4860,Humphrey St @ West St,,-70.888223,42.483434,,West Street,Humphrey Street,Marblehead,0,1,3.0
4250,6431,93 Cummins Hwy opp Sherwood St,,-71.124104,42.282976,,Sherwood Street,Cummins Highway,Boston,0,1,3.0
4251,770,Centre St @ Wedgemere Rd,,-71.161403,42.271926,,Wedgemere Road,Centre Street,Boston,0,1,3.0
4252,node-sstat-398stair-rl,South Station,South Station - Bottom of stairs for Alewife,,,,,,Boston,3,1,
4253,MM-0150-S,Holbrook/Randolph,Holbrook/Randolph - Commuter Rail - Track 1 (All Trains),-71.027371,42.156343,,,,Randolph,0,1,2.0
4254,3203,Elm Ave @ Marlboro St,,-71.013536,42.268848,,Marlboro Street,Elm Avenue,Quincy,0,1,3.0
4255,3078,Gallivan Blvd @ Ross Rd,,-71.054393,42.282869,,Ross Road,Gallivan Boulevard,Boston,0,1,3.0
4256,4928,Washington St @ Main St,,-70.923617,42.523423,,Sewall Street,Washington Street,Peabody,0,1,3.0
4257,node-wtcst-wtctstairs-top,World Trade Center,World Trade Center - Top of second World Trade Center entrance stairs,,,,,,Boston,3,1,
4258,node-bbsta-olwstairs-lobby,Back Bay,Back Bay - Top of Orange Line platform east stairs,,,,,,Boston,3,1,
4259,8634,Marrett Rd opp Prospect Hill Rd,,-71.237497,42.435307,,Prospect Hill Road,Marrett Road,Lexington,0,1,3.0
4260,6649,Lynnway @ Surfside Rd,,-70.93764,42.457755,,Surfside Road,Lynnway,Lynn,0,1,3.0
4261,7513,Central St @ Still Dr,,-71.006947,42.452356,,Still Drive,Central Street,Saugus,0,1,3.0
4262,8461,Loomis St opp Winthrop Ave,,-71.27318,42.488237,,Winthrop Avenue,Loomis Street,Bedford,0,2,3.0
4263,7435,Lincoln Ave @ Bristow St,,-70.994255,42.450155,,Bristow Street,Lincoln Avenue,Saugus,0,1,3.0
4264,1149,205 Roxbury St,,-71.091343,42.330096,,Dudley Street,Roxbury Street,Boston,0,1,3.0
4265,70024,Haymarket,Haymarket - Orange Line - Forest Hills,-71.05829,42.363021,,,,Boston,0,1,1.0
4266,2801,Metropolitan Ave @ Kittredge St,,-71.131686,42.280149,,Kittredge Street,Metropolitan Avenue,Boston,0,1,3.0
4267,node-403-platform,World Trade Center,World Trade Center - Bottom of inbound platform escalator,,,,,,Boston,3,1,
4268,1258,Tremont St @ Roxbury Crossing Station,,-71.094831,42.331311,,Tremont Street,Columbus Avenue,Boston,0,1,3.0
4269,2679,Highland Ave @ Tower St,,-71.10885,42.390534,,Tower Street,Highland Avenue,Somerville,0,1,3.0
4270,6430,Cummins Hwy @ Sycamore St,,-71.125039,42.284332,,Sycamore Street,Cummins Highway,Boston,0,1,3.0
4271,68,Massachusetts Ave @ Bay St,,-71.110427,42.368951,,Bay Street,Massachusetts Avenue,Cambridge,0,1,3.0
4272,81562,Walnut St @ Beacon St,,-71.206825,42.330391,,Beacon Street,Walnut Street,Newton,0,0,3.0
4273,1201,239 N Beacon St,,-71.150426,42.356564,,,North Beacon Street,Boston,0,1,3.0
4274,2286,905 Massachusetts Ave,,-71.164714,42.417833,,Highland Avenue,Massachusetts Avenue,Arlington,0,1,3.0
4275,node-343-entrance,Davis,Davis - Top of Escalator 343,-71.12318,42.396964,,,,Somerville,3,1,
4276,9230,Main St @ Lebanon St,,-71.062229,42.460534,,Porter Street,Main Street,Melrose,0,1,3.0
4277,node-crtst-wtcmain-farepaid,Courthouse,Courthouse - Paid side of outbound fare gates,,,,,,Boston,3,1,
4278,ER-0208,North Beverly,North Beverly - Commuter Rail,-70.883851,42.583779,,,,Beverly,0,1,2.0
4279,node-portr-somervilleavestairs-street,Porter,Porter - Top of stairs between Somerville Ave and lobby,-71.11917,42.388407,,,,Cambridge,3,1,
4280,node-890-paidbridge,Wood Island,Wood Island - Top of Elevator 890 (within fare control),-71.022854,42.379529,,,,Boston,3,1,
4281,4876,Paradise Rd @ Longwood Dr,,-70.907985,42.47806,,Longwood Drive,Paradise Road,Swampscott,0,1,3.0
4282,2906,Boston St opp Washburn St,,-71.058965,42.325805,,Ramp - Southbound Frontage Rd To Boston St,Boston Street,Boston,0,1,3.0
4283,6760,Boston St @ Federal St,,-70.967978,42.466219,,North Federal Street,Boston Street,Lynn,0,1,3.0
4284,70159,Boylston,Boylston - Green Line - Copley & West,-71.064545,42.353214,,,,Boston,0,2,0.0
4285,node-aqucl-sstatestairs-lobby,Aquarium,Aquarium - Bottom of stairs for State Street south,,,,,,Boston,3,1,
4286,2460,Somerville Ave @ White St (Porter Sq),,-71.118917,42.388534,,White Street,Somerville Avenue,Cambridge,0,1,3.0
4287,5451,Main St @ Cross St,,-71.065523,42.418786,,Cross Street,Main Street,Malden,0,1,3.0
4288,70030,Sullivan Square,Sullivan Square - Orange Line - Forest Hills,-71.076994,42.383975,,,,Boston,0,1,1.0
4289,door-knncl-sbelevator,"Kendall/MIT - Elevator, Buses, Main St, Third St, Carleton St","Kendall/MIT - Elevator, Buses, Main St, Third St, Carleton St",-71.086145,42.362125,,,,Cambridge,2,1,
4290,70023,State,State - Orange Line - Oak Grove,-71.057598,42.358978,,,,Boston,0,1,1.0
4291,node-gover-sentrancestairs-lobby,Government Center,Government Center - Top of stairs between plaza and Green Line,-71.05933,42.359616,,,,Boston,3,1,
4292,82471,Russell St @ Cambridge St,,-71.178576,42.467852,,Cambridge Street,Russell Street,Woburn,0,1,3.0
4293,4558,Essex St opp Monroe St,,-70.902575,42.520131,,Monroe Street,Essex Street,Salem,0,1,3.0
4294,4886,Ocean St @ Michigan Ave,,-70.924804,42.467404,,Michigan Avenue,Ocean Street,Lynn,0,0,3.0
4295,70115,Chiswick Road,Chiswick Road - Green Line - (B) Boston College,-71.15114,42.34054,,,,Boston,0,2,0.0
4296,70111,South Street,South Street - Green Line - (B) Boston College,-71.157499,42.339581,,,,Boston,0,2,0.0
4297,7223,Eastern Ave @ Sheldon St,,-70.92929,42.475177,,Sheldon Street,Eastern Avenue,Lynn,0,1,3.0
4298,8505,Centre St @ Langley Rd,,-71.194615,42.331091,,Pelham Street,Centre Street,Newton,0,1,3.0
4299,17863,Ruggles,Ruggles - Lower Busway Lane 2,-71.08905,42.33639,,,,Boston,0,1,3.0
4300,3612,Bridge St @ Lovell St,,-70.942085,42.244064,,Lovell Street,Bridge Street,Weymouth,0,1,3.0
4301,91618,624 Washington St opp Bird Middle School,,-71.229238,42.146594,,,Washington Street,Walpole,0,0,3.0
4302,4158,Randolph Ave opp Ridgewood Rd,,-71.069805,42.23589,,Ridgewood Road,Randolph Avenue,Milton,0,1,3.0
4303,70042,State,State - Blue Line - Wonderland,-71.057598,42.358978,,,,Boston,0,1,1.0
4304,39686,Middle St opp Hunt Ave,,-70.994481,42.218421,,Hunt Avenue,Middle Street,Braintree,0,1,3.0
4305,143,Boylston St @ Clarendon St,,-71.075289,42.350593,,Clarendon Street,Boylston Street,Boston,0,1,3.0
4306,node-866-entrance,Kendall/MIT,Kendall/MIT - Top of Elevator 866,-71.086223,42.362724,,,,Cambridge,3,1,
4307,node-kencl-fvmstair-landing,Kenmore,Kenmore - Top of stairs between lobby and fare vending machines,,,,,,Boston,3,1,
4308,20619,Washington St @ Gay St,,-71.186133,42.228642,,,Washington Street,Dedham,0,1,3.0
4309,2567,Quincy St @ Kirkland St,,-71.114059,42.376511,,Kirkland Street,Quincy Street,Cambridge,0,1,3.0
4310,512,Washington St opp Codman Hill Ave,,-71.070203,42.280073,,Codman Hill Avenue,Washington Street,Boston,0,1,3.0
4311,8648,Pleasant St @ Fern St,,-71.207209,42.427371,,Fern Street,Pleasant Street,Lexington,0,1,3.0
4312,node-welln-busramp-lobby,Wellington,"Wellington - Top of ramp for busway, parking",-71.076655,42.402409,,,,Medford,3,1,
4313,2369,Boston Ave @ Harvard Ave,,-71.134657,42.419783,,Harvard Avenue,Boston Avenue,Medford,0,1,3.0
4314,5039,George St @ Wedgemere Rd,,-71.113763,42.411724,,Wedgemere Road,George Street,Medford,0,1,3.0
