route_id,stop_id,stop_name,stop_lat,stop_lon
44,1338,Walnut Ave @ Rockland St,-71.0848549999999,42.322364
44,1339,Walnut Ave @ St Richard St,-71.084009,42.3235340000001
44,1340,Walnut Ave @ Circuit St,-71.083852,42.323789
44,1341,Walnut Ave @ Rockland St,-71.085003,42.3223560000001
44,1342,Walnut Ave @ Humboldt Ave,-71.0860749999999,42.3206970000001
44,1344,Humboldt Ave @ ML King Blvd,-71.0860729999999,42.3192240000001
44,1345,Humboldt Ave @ Munroe St,-71.0863209999999,42.3180800000001
32,1346,Humboldt Ave @ Townsend St,-71.08655,42.3171340000001
32,1350,Humboldt Ave @ Waumbeck St,-71.0883219999999,42.3146990000001
32,1351,Humboldt Ave @ Crawford St,-71.089559,42.313142
32,1352,Humboldt Ave @ Homestead St,-71.090502,42.31199
32,1353,Humboldt Ave @ Hutchings St,-71.091087,42.3112370000001
32,1354,Humboldt Ave @ Seaver St,-71.092009,42.3100860000001
19,1357,Tremont St opp Roxbury Crossing Sta,-71.095246,42.33158
66,1360,Tremont St @ Saint Alphonsus St,-71.1013829999999,42.3330310000001
66,1362,Tremont St @ Huntington Ave,-71.103897,42.3339060000001
35,1363,Huntington Ave @ Fenwood Rd,-71.105717,42.333739
35,1365,835 Huntington Ave opp Parker Hill Ave,-71.109273,42.3332800000001
66,1366,Huntington Ave @ Riverway,-71.112606,42.332009
66,1367,Harvard St @ Kent St,-71.118666,42.3332600000001
66,1369,Harvard St @ Aspinwall Ave,-71.1206119999999,42.3360980000001
66,1369,Harvard St @ Aspinwall Ave,-71.1206119999999,42.3360980000001
66,1371,Harvard St opp Vernon St,-71.121312,42.3382260000001
66,1371,Harvard St opp Vernon St,-71.121312,42.3382260000001
66,1372,Harvard St @ Beacon St,-71.121143,42.341909
66,1373,Harvard St @ Stedman St,-71.1248659999999,42.344321
66,1375,Harvard St @ Coolidge St,-71.127686,42.345963
66,1376,Harvard St opp Verndale St,-71.129451,42.348572
66,1378,Harvard Ave @ Commonwealth Ave,-71.130753,42.3500930000001
66,1378,Harvard Ave @ Commonwealth Ave,-71.130753,42.3500930000001
66,1379,Harvard Ave @ Brighton Ave,-71.1318429999999,42.3524180000001
10,1381,W Dedham St @ Washington St,-71.0711039999999,42.3409340000001
10,1381,W Dedham St @ Washington St,-71.0711039999999,42.3409340000001
10,1382,43 W Dedham St,-71.0729219999999,42.342067
10,1383,Dartmouth St @ Tremont St,-71.0737599999999,42.3429760000001
10,1384,Dartmouth St @ Appleton St,-71.0747709999999,42.345018
10,1395,Dartmouth St @ Appleton St,-71.074969,42.345156
10,1396,Dartmouth St @ Tremont St,-71.0738489999999,42.3428850000001
10,1397,Opp 43 W Dedham St,-71.0729229999999,42.3419240000001
10,1398,W Dedham St @ Washington St,-71.071385,42.3408830000001
55,1399,Belvidere St @ Huntington Ave,-71.0819319999999,42.345533
69,1400,Cambridge St @ Prescott St,-71.1128679999999,42.3752200000001
69,1401,Cambridge St @ Trowbridge St,-71.110198,42.3748840000001
69,1402,Cambridge St @ Dana St,-71.1071919999999,42.3744820000001
69,1403,Cambridge St @ Highland Ave,-71.104529,42.374149
69,1406,Cambridge St @ Norfolk St,-71.0963609999999,42.3730880000001
69,1409,Cambridge St @ Berkshire St,-71.089883,42.3722480000001
69,1411,Cambridge St @ Sixth St,-71.08492,42.371607
69,1412,Cambridge St @ Fifth St,-71.083264,42.371395
69,1413,Cambridge St @ Sciarappa St,-71.0816369999999,42.371184
69,1416,Cambridge St @ Third St,-71.080024,42.3710790000001
69,1417,Cambridge St @ Sciarappa St,-71.081692,42.3712850000001
69,1418,Cambridge St @ Fifth St,-71.083319,42.371497
69,1419,Cambridge St @ Sixth St,-71.0846569999999,42.371669
69,1420,Cambridge St @ Lambert St,-71.087253,42.3720020000001
69,1421,Cambridge St @ Berkshire St,-71.089941,42.37235
69,1422,Cambridge St @ Windsor St,-71.0931429999999,42.3727670000001
69,1422,Cambridge St @ Windsor St,-71.0931429999999,42.3727670000001
69,1422,Cambridge St @ Windsor St,-71.0931429999999,42.3727670000001
69,1423,Cambridge St @ Norfolk St,-71.096101,42.3731480000001
69,1424,Cambridge St @ Prospect St,-71.09798,42.3733960000001
69,1425,Cambridge St @ Springfield St,-71.1003709999999,42.373716
69,1426,Cambridge St opp Fayette St,-71.102266,42.3739430000001
69,1427,Cambridge St @ Camelia Ave - Cambridge Hospital,-71.105017,42.374312
69,1428,Cambridge St @ Hovey Ave,-71.107961,42.374694
69,1429,Cambridge St @ Trowbridge St,-71.109935,42.374944
69,1430,Felton St @ Cambridge St,-71.11234,42.375048
68,1431,Broadway @ Felton St,-71.1126649999999,42.373954
70,1432,Arsenal St @ Irving St,-71.178882,42.364757
70,1433,Arsenal St @ Beacon Pk,-71.175442,42.364533
70,1434,Arsenal St @ Beechwood Ave,-71.173348,42.3643460000001
70,1435,Arsenal St @ Louise St,-71.1711809999999,42.3641610000001
70,1436,Arsenal St opp School St,-71.16682,42.3637810000001
70,1437,Arsenal St @ Talcott Ave,-71.164818,42.363659
70,1438,500 Arsenal St - Watertown + Arsenal Mall,-71.158204,42.362801
70,1441,Arsenal St opp Elm St,-71.15613,42.3625700000001
70,1442,Arsenal St opp Arlington St,-71.1533669999999,42.3622570000001
70,1443,Arsenal St @ Arlington St,-71.1533719999999,42.36244
70,1444,Arsenal St @ Elm St,-71.155659,42.362711
70,1445,Arsenal St @ Watertown + Arsenal Mall,-71.1594499999999,42.3631090000001
70,1447,Arsenal St opp Talcott Ave,-71.164818,42.363659
70,1448,Arsenal St @ School St,-71.166883,42.363883
70,1449,Arsenal St opp Louise St,-71.1712469999999,42.3642600000001
70,1450,Arsenal St opp Beechwood Ave,-71.173414,42.364445
70,1451,Arsenal St opp Beacon Pk,-71.175426,42.364626
70,1452,Arsenal St @ Irving St,-71.1789479999999,42.364856
15,1468,Bowdoin St @ Geneva Ave,-71.071275,42.303506
15,1469,169 Bowdoin St opp Eunice St,-71.06958,42.304268
15,1470,Bowdoin St @ Norton St,-71.067931,42.305431
15,1471,Bowdoin St @ Hamilton St,-71.067043,42.3061270000001
15,1472,Bowdoin St opp Elba Terr,-71.0654729999999,42.307568
15,1473,Bowdoin St @ Quincy St,-71.064859,42.308158
15,1474,Bowdoin St @ Winter St,-71.062685,42.310208
15,1475,Hancock St @ Bowdoin St,-71.062663,42.311316
15,1475,Hancock St @ Bowdoin St,-71.062663,42.311316
15,1478,Hancock St @ Rowell St,-71.0644799999999,42.3126760000001
15,1478,Hancock St @ Rowell St,-71.0644799999999,42.3126760000001
15,1479,Hancock St @ Jerome St,-71.0658129999999,42.3149100000001
15,1480,Columbia Rd @ Hancock St,-71.0657649999999,42.3163630000001
15,1481,Dudley St @ Belden St,-71.066085,42.317531
15,1484,Dudley St @ E Cottage St,-71.0721349999999,42.321419
15,1485,Dudley St @ Langdon St,-71.073929,42.323849
15,1486,Dudley St @ Magazine St,-71.074807,42.325142
15,1486,Dudley St @ Magazine St,-71.074807,42.325142
15,1487,Dudley St @ Hampden St,-71.075411,42.326245
15,1488,Dudley St @ Adams St,-71.0774939999999,42.327844
15,1489,Dudley St @ Dearborn St,-71.079127,42.3285230000001
15,1491,Dudley St @ Harrison Ave,-71.082962,42.328655
15,1493,Dudley St @ Greenville St,-71.0810099999999,42.3284340000001
15,1495,Dudley St @ Adams St,-71.0774029999999,42.3276020000001
15,1496,381 Dudley St opp Hampden St,-71.075452,42.326122
15,1497,Dudley St @ Blue Hill Ave,-71.074964,42.3250780000001
15,1498,Dudley St @ Dennis St,-71.073931,42.3236430000001
15,1499,Dudley St @ W Cottage St,-71.072268,42.321257
15,1500,Dudley St @ Howard Ave,-71.071274,42.3200620000001
15,1501,Dudley St @ Uphams Corner Station,-71.0692529999999,42.3187100000001
15,1503,Columbia Rd opp Cushing Ave,-71.065682,42.3167800000001
15,1504,Hancock St @ Bird St,-71.065955,42.314891
15,1506,Hancock St @ Trull St,-71.064654,42.3126770000001
15,1508,Hancock St @ Bowdoin St,-71.062716,42.310318
15,1509,Bowdoin St @ Tovar St,-71.063141,42.310102
15,1510,Bowdoin St @ Hendry St,-71.0643259999999,42.308815
15,1511,Bowdoin St @ Quincy St,-71.06501,42.308167
15,1512,Bowdoin St @ Hamilton St,-71.0669819999999,42.3063270000001
15,1513,Bowdoin St @ Olney St,-71.068298,42.3052920000001
15,1514,Bowdoin St @ Eunice St,-71.0697279999999,42.304293
15,1515,Bowdoin St @ Geneva Ave,-71.071427,42.303498
60,1521,Brookline Ave @ Longwood Ave,-71.1074649999999,42.338829
60,1523,Brookline Ave @ Francis St,-71.109515,42.336893
60,1523,Brookline Ave @ Francis St,-71.109515,42.336893
60,1523,Brookline Ave @ Francis St,-71.109515,42.336893
60,1524,Brookline Ave @ Aspinwall Ave,-71.1116689999999,42.3348250000001
60,1525,Brookline Ave @ Pearl St,-71.1138339999999,42.3328050000001
65,1526,Washington St @ Pearl St,-71.116613,42.3318870000001
60,1527,Walnut St @ High St,-71.117846,42.3312510000001
60,1528,High St opp Edgehill Rd,-71.1193489999999,42.3276780000001
60,1529,High St @ Oakland Rd,-71.120223,42.326268
60,1530,Cypress St opp Henry St,-71.1219,42.3254250000001
60,1531,Cypress St @ Rice St,-71.1241669999999,42.327164
60,1532,Cypress St @ Walnut St,-71.1258089999999,42.3284400000001
51,1533,Boylston St @ Clark Rd,-71.128527,42.3297390000001
51,1534,Boylston St @ Sumner Rd,-71.132781,42.328992
60,1535,Boylston St @ Chestnut Hill Ave,-71.142458,42.326553
60,1536,Boylston St @ Reservoir Rd,-71.147792,42.3266790000001
60,1539,Boylston St @ Norfolk Rd,-71.159212,42.32476
60,1540,Boylston St @ Hammond St,-71.1639249999999,42.32361
60,1541,Boylston St @ Randolph Rd,-71.159081,42.32451
60,1543,850 Boylston St,-71.148904,42.326395
60,1544,Opp 763 Boylston St,-71.145053,42.3262510000001
60,1545,Boylston St @ Heath St,-71.142702,42.3262540000001
60,1546,Boylston St @ Warren St,-71.13262,42.3287060000001
60,1547,Boylston St @ Kennard Rd,-71.128441,42.329502
60,1548,Cypress St @ Milton Rd,-71.126136,42.329465
60,1549,Cypress St @ Walnut St,-71.126042,42.3285480000001
60,1550,Cypress St @ Kendall St,-71.1244,42.3272690000001
60,1551,Cypress St @ Franklin St,-71.122295,42.3255560000001
60,1552,High St @ Cypress St,-71.121275,42.324798
60,1553,High St @ Highland Rd,-71.120199,42.3260670000001
60,1554,High St @ Cumberland Ave,-71.119112,42.327864
60,1555,Washington St @ Walnut St,-71.1161559999999,42.3315860000001
60,1556,678 Brookline Ave opp Pearl St,-71.114167,42.3322850000001
60,1557,Brookline Ave opp Aspinwall Ave,-71.1115169999999,42.334819
60,1558,Brookline Ave @ Francis St,-71.109367,42.336887
60,1559,Brookline Ave @ Deaconess Rd,-71.108336,42.337877
10,1565,Franklin Park Loop @ Zoo entrance,-71.086506,42.3022730000001
45,1566,Blue Hill Ave opp Warren St,-71.082454,42.30962
45,1567,Blue Hill Ave @ Intervale St,-71.080747,42.3117760000001
45,1569,Blue Hill Ave @ Quincy St,-71.078817,42.314494
45,1570,Blue Hill Ave @ Woodcliff St,-71.0781039999999,42.3161210000001
45,1571,Blue Hill Ave @ Ingleside St,-71.0779259999999,42.3173170000001
45,1572,Blue Hill Ave @ Julian St,-71.077688,42.319177
45,1573,Blue Hill Ave @ W Cottage St,-71.077688,42.320324
45,1574,Blue Hill Ave @ Moreland St,-71.076673,42.322776
45,1575,Blue Hill Ave @ Winthrop St,-71.076161,42.3235040000001
45,1576,Blue Hill Ave @ Dudley St,-71.0750189999999,42.3251220000001
45,1577,Blue Hill Ave @ Mt Pleasant Ave,-71.07517,42.3251220000001
45,1578,Blue Hill Ave @ Winthrop St,-71.076306,42.323491
45,1579,Blue Hill Ave opp Stafford St,-71.077232,42.322139
45,1580,Blue Hill Ave @ Irwin St,-71.0776049999999,42.3211220000001
45,1581,Blue Hill Ave @ Clifford St,-71.077823,42.319151
45,1582,Blue Hill Ave @ Edgewood St,-71.078086,42.31715
45,1583,Blue Hill Ave @ Quincy St,-71.078834,42.3146970000001
45,1584,Blue Hill Ave @ Gaston St,-71.079686,42.3133090000001
45,1585,Blue Hill Ave @ Brunswick St,-71.081148,42.311448
45,1586,Blue Hill Ave @ Stanwood St,-71.082173,42.310143
16,1587,Franklin Park Zoo @ Entrance,-71.08595,42.303124
70,1589,Western Ave @ Riverdale St,-71.132038,42.3631480000001
61,1606,Bacon St @ Clark Ln,-71.240192,42.387995
61,1607,Bacon St @ Greenwood Ln,-71.240623,42.3866590000001
61,1608,Bacon St @ Kendall Pk,-71.241157,42.3850150000001
61,1609,Bacon St @ Dale St,-71.2414439999999,42.38412
40,1612,W Boundary Rd @ Cedarcrest Rd,-71.146603,42.262345
40,1613,W Boundary Rd @ Ohrenberger School,-71.147072,42.2610490000001
40,1614,W Boundary Rd @ Georgetowne Dr,-71.145549,42.2593150000001
40,1615,Georgetowne Dr @ Margaretta Dr,-71.145226,42.2576050000001
40,1616,Margaretta Dr @ Crown Point Dr,-71.1463899999999,42.257411
40,1617,Opp 67 Crown Point Dr,-71.146429,42.257205
40,1618,84 Georgetowne Pl,-71.145182,42.254718
40,1620,Georgetowne Dr opp Margaretta Dr,-71.144938,42.2574750000001
40,1621,W Boundary Rd @ Georgetowne Dr,-71.145404,42.2593450000001
40,1623,W Boundary Rd @ Cedarcrest Rd,-71.146361,42.262682
238,1627,Liberty St @ Water St,-71.005957,42.2405870000001
238,1628,Liberty St @ Penn St,-71.0072049999999,42.239247
238,1633,Centre St @ Intervale St,-71.013361,42.2363540000001
238,1634,Centre St @ Brooks Ave,-71.0150869999999,42.238052
238,1635,Centre St @ Granite St,-71.016759,42.2397240000001
238,1636,Centre St @ Kent St,-71.018784,42.240995
238,1637,West St @ Centre St,-71.021578,42.241968
238,1638,West St @ Lyons St,-71.0229229999999,42.2415800000001
238,1639,West St @ Ida St,-71.024085,42.2407480000001
238,1640,West St @ Doble St,-71.0252629999999,42.239285
238,1641,West St @ Hayden St,-71.025546,42.2384210000001
238,1642,West St @ Wickford Ln,-71.0262289999999,42.2373180000001
238,1643,West St @ Willard St,-71.028228,42.2359420000001
238,1644,Willard St opp Ames St,-71.028609,42.2348010000001
238,1645,Opp 710 Willard St,-71.0289339999999,42.233779
238,1646,Willard St opp St Moritz Ave,-71.029951,42.2320730000001
238,1647,Willard St opp Thistle Rd,-71.030998,42.2297780000001
238,1648,859 Willard St,-71.031558,42.227896
238,1649,Granite St @ Wood Rd,-71.032004,42.226141
238,1650,Granite St @ Partridge Hill Rd,-71.0277609999999,42.219946
350,1656,Mystic St @ Garden St,-71.1510039999999,42.418301
350,1657,Mystic St @ Rangely Rd,-71.153004,42.420438
350,1658,Mystic St @ Farrington St,-71.153763,42.421405
350,1659,201 Mystic St,-71.153805,42.4222320000001
350,1660,Mystic St @ Davis Ave,-71.1528739999999,42.423843
350,1661,Mystic St @ Beverley Rd,-71.1519709999999,42.4264200000001
350,1662,355 Mystic St,-71.153151,42.429362
350,1663,449 Mystic St - Winchester Line,-71.15536,42.4345710000001
350,1665,Cambridge St @ Robinson Pk,-71.152499,42.4393010000001
350,1670,Cambridge St @ Church St,-71.153201,42.4465870000001
350,1671,125 Cambridge St opp Oneida Rd,-71.1541589999999,42.447506
350,1672,Cambridge St @ Foxcroft Rd,-71.155274,42.4490650000001
350,1673,Cambridge St @ Wildwood St,-71.156869,42.4516140000001
350,1674,Cambridge St @ Pond St,-71.159548,42.455858
350,1677,Cambridge Rd @ NE Rehab Hospital,-71.1657739999999,42.4609160000001
350,1678,Cambridge Rd @ Country Club Rd,-71.1687659999999,42.4613650000001
350,1679,254 Cambridge Rd,-71.171197,42.461377
350,1680,Cambridge Rd opp Parker St,-71.173918,42.463484
350,1681,Cambridge Rd @ Crawford Dr,-71.175406,42.465195
350,1682,Cambridge Rd @ Litchfield Dr,-71.176458,42.466164
350,1683,Cambridge Rd @ Russell St,-71.178331,42.4679390000001
350,1684,Cambridge Rd opp Revere Rd,-71.180056,42.470559
350,1686,Cambridge Rd @ Locust St,-71.1821399999999,42.475537
350,1687,Cambridge Rd @ Bedford Rd,-71.185216,42.47988
350,1688,Cambridge St @ Ray Ave,-71.186437,42.4811690000001
350,1689,Cambridge St opp Lincoln Knoll Ln,-71.188235,42.482828
350,1690,Cambridge St @ Wall St,-71.189653,42.485322
350,1691,Cambridge St @ Burlington Mall Rd,-71.192697,42.491162
350,1692,76 Cambridge St,-71.193675,42.4924110000001
350,1693,Cambridge St @ Birchcrest St,-71.194782,42.5011700000001
350,1694,Cambridge St @ Cedarwood Ln,-71.195031,42.501785
350,1695,Cambridge St @ Bedford St,-71.1957839999999,42.504893
350,1696,Cambridge St @ Olympian Ave,-71.195703,42.5063970000001
350,1697,Cambridge St @ Winn St,-71.199212,42.5100440000001
350,1698,Cambridge St @ Skilton Ln,-71.20203,42.51248
350,1699,Cambridge St @ Pontos Ave,-71.205012,42.5149850000001
28,1706,Blue Hill Ave @ Harvard St,-71.088186,42.294679
28,1706,Blue Hill Ave @ Harvard St,-71.088186,42.294679
28,1708,Blue Hill Ave @ Paxton St,-71.088996,42.2922570000001
28,1709,Blue Hill Ave @ Greenock St,-71.089874,42.2896390000001
28,1710,Blue Hill Ave @ Johnston Rd,-71.090663,42.2871680000001
28,1713,Blue Hill Ave @ Goodale Rd,-71.092282,42.282425
28,1714,Blue Hill Ave @ Wellington Hill St,-71.093194,42.279563
28,1716,Blue Hill Ave @ Mattapan St,-71.093719,42.2765850000001
28,1717,Blue Hill Ave @ Almont St,-71.093802,42.274185
28,1718,Blue Hill Ave @ Woodhaven St,-71.0938159999999,42.27315
28,1720,Blue Hill Ave @ Mattapan Sq,-71.0939549999999,42.2687600000001
28,1722,1624 Blue Hill Ave @ Mattapan Sq,-71.0935229999999,42.2688020000001
28,1723,Blue Hill Ave @ Babson St,-71.0934789999999,42.270449
28,1723,Blue Hill Ave @ Babson St,-71.0934789999999,42.270449
28,1724,Blue Hill Ave opp Woodhaven St,-71.093404,42.272976
28,1725,1458 Blue Hill Ave opp Almont St,-71.093328,42.2749180000001
28,1726,Blue Hill Ave @ Mattapan Library,-71.0932999999999,42.277067
28,1728,Blue Hill Ave @ Fessenden St,-71.092891,42.2792650000001
28,1730,Blue Hill Ave @ Woolson St,-71.091866,42.282273
28,1731,Blue Hill Ave @ Morton St,-71.091323,42.2841080000001
28,1731,Blue Hill Ave @ Morton St,-71.091323,42.2841080000001
28,1732,Blue Hill Ave @ Woodrow Ave,-71.090795,42.285515
28,1732,Blue Hill Ave @ Woodrow Ave,-71.090795,42.285515
28,1733,Blue Hill Ave @ Arbutus St,-71.089996,42.287966
28,1734,Blue Hill Ave @ Callender St,-71.089446,42.2895830000001
28,1735,Blue Hill Ave @ Westview St,-71.0888909999999,42.291296
28,1736,Blue Hill Ave opp Health Ctr,-71.087959,42.294063
22,1737,Blue Hill Ave @ Harvard St,-71.0876069999999,42.2953160000001
22,1737,Blue Hill Ave @ Harvard St,-71.0876069999999,42.2953160000001
22,1739,Seaver St @ Maple St,-71.087237,42.3067610000001
22,1740,Seaver St @ Elm Hill Ave,-71.088811,42.307599
22,1741,Seaver St @ Humboldt Ave,-71.09216,42.310073
22,1743,Columbus Ave @ Walnut Ave,-71.0951029999999,42.3135370000001
14,1747,Heath St @ VA Hospital,-71.108468,42.32732
14,1749,Heath St opp Hayden St,-71.1070549999999,42.326759
14,1750,Heath St @ Walden St,-71.104744,42.326014
14,1751,106 Heath St opp Bickford Ave,-71.101936,42.3263160000001
14,1752,Heath St @ Parker St,-71.100399,42.3260690000001
14,1753,34 Heath St opp Bromley St,-71.099639,42.3252620000001
14,1755,Heath St @ Wensley St,-71.100404,42.3264530000001
14,1756,107 Heath St opp Bickford Ave,-71.1021949999999,42.3263910000001
14,1757,177 Heath St opp Walden St,-71.105107,42.3261370000001
14,1758,Heath St @ Hayden St,-71.1062219999999,42.3263850000001
14,1760,Heath St opp VA Hospital,-71.10846,42.32743
14,1761,Heath St @ S Huntington Ave,-71.1102759999999,42.3286380000001
47,1764,Pearl St @ Cottage St,-71.105273,42.362308
47,1766,Pearl St @ Erie St,-71.1075939999999,42.3601990000001
47,1771,Granite St @ Pearl St,-71.111914,42.3558540000001
47,1772,Granite St @ Brookline St,-71.1104759999999,42.355065
47,1773,Mountfort St @ Lenox St,-71.109993,42.349273
47,1775,Park Dr @ Beacon St,-71.1052589999999,42.346727
47,1807,Park Dr @ Fenway Station,-71.1042659999999,42.3452140000001
47,1808,Park Dr @ Beacon St,-71.105198,42.3471000000001
47,1809,Park Dr @ Mountfort St,-71.105903,42.3483130000001
47,1810,Commonwealth Ave @ University Rd,-71.109976,42.3507500000001
47,1811,Brookline St @ Granite St,-71.1099869999999,42.355374
47,1812,Brookline St @ Putnam Ave,-71.107841,42.3574380000001
47,1813,Brookline St @ Erie St,-71.105984,42.359218
47,1814,Brookline St @ Tudor St,-71.104325,42.3607700000001
47,1816,Brookline St @ Green St,-71.1019479999999,42.363303
47,1817,Pearl St @ Franklin St,-71.103684,42.363748
51,1836,Independence Dr opp Shopping Mall,-71.157775,42.2957970000001
51,1838,Opp 650 VFW Pkwy,-71.158716,42.295424
51,1839,VFW Pkwy @ Corey St,-71.16257,42.293545
51,1840,310 Corey St,-71.162185,42.292945
51,1841,Corey St @ Weld St,-71.160747,42.2916210000001
51,1842,Weld St @ Ruskin St,-71.1585699999999,42.2917670000001
51,1843,Weld St @ Maple St,-71.1574209999999,42.291526
51,1844,Weld St @ Willow St,-71.1554659999999,42.292171
51,1845,Weld St @ Manthorne Rd,-71.154376,42.2928670000001
51,1846,Weld St @ Russett Rd,-71.1523589999999,42.2929740000001
51,1847,Weld St @ Church St,-71.1494739999999,42.2930030000001
51,1848,Weld St @ Parklawn Rd,-71.146169,42.2936960000001
51,1849,Weld St @ Burnside Ave,-71.144645,42.293263
51,1850,Weld St @ Ravenna Rd,-71.1433249999999,42.2931070000001
51,1851,Weld St @ Cerdan Ave,-71.140076,42.293532
51,1852,Weld St @ Colby Rd,-71.138855,42.2936700000001
51,1853,Weld St opp Wedgewood Rd,-71.135669,42.2944120000001
51,1856,170 Walter St,-71.130566,42.2947280000001
51,1857,144 Walter St opp Mendum St,-71.1305409999999,42.292587
51,1860,Walter St @ Hewlett St,-71.134177,42.2889630000001
51,1867,Robert St @ Belgrade Ave,-71.131114,42.2868510000001
51,1871,Walter St @ Mendum St,-71.130414,42.292623
51,1872,Opp 174 Walter St,-71.130421,42.2947580000001
51,1875,Weld St @ Wedgewood Rd,-71.1356309999999,42.2945290000001
51,1876,Weld St @ Alward Rd,-71.1390059999999,42.2937420000001
51,1877,Weld St @ Morey St,-71.140097,42.2936270000001
51,1878,Weld St @ Gretter Rd,-71.143458,42.293171
51,1879,Weld St @ Lantern Ln,-71.144283,42.293284
