row_id,stop_id,stop_name,stop_lat,stop_lon
2809,38391,Southern Artery @ Presidential Dr,42.240337,-70.983788
2810,384,Blue Hill Ave @ Pasadena Rd,42.305939,-71.08439
2811,3841,South St @ Southern Artery,42.24369,-70.984011
2812,38411,South St @ Arnold St,42.244143,-70.985376
2813,3842,South St @ Main St,42.244353,-70.9868
2814,3843,South St @ Winthrop Pk,42.243849,-70.98963
2815,3844,South St opp Keating St,42.244223,-70.991599
2816,3845,Scammell St @ Dysart St,42.243836,-70.994047
2817,3846,Franklin St opp Pearl St,42.240881,-71.003478
2818,3848,Franklin St @ Presidents Ave,42.23883,-71.003419
2819,38481,Franklin St opp Trescott St,42.238055,-71.002967
2820,38482,Franklin St @ High St,42.236,-71.001285
2821,38483,Franklin St @ Norman Rd,42.234492,-70.999602
2822,38484,Franklin St @ HooverAve,42.233632,-70.998238
2823,38485,Franklin St opp Penns Hill Rd,42.23323,-70.996654
2824,38486,Commercial St opp John Paul Circle,42.23199,-70.994241
2825,38487,Commercial St @ Bower Rd,42.230495,-70.992337
2826,38488,Commercial St opp Erickson St,42.228864,-70.989067
2827,38489,Commercial St @ Elm St,42.228357,-70.988089
2828,3849,Independence Ave @ Goddard St,42.237968,-71.003972
2829,38490,Elm St opp Jay St,42.22706,-70.990699
2830,38492,Elm St opp Drinkwater Ave,42.226402,-70.992802
2831,38493,Middle St @ Elm St,42.223852,-70.996636
2832,38494,Middle St @ Myrtle St,42.22191,-70.99581
2833,38495,Middle St @ River St,42.220432,-70.995567
2834,38496,Middle St @ Hunt Ave,42.218526,-70.994674
2835,38497,233 Middle St,42.218022,-70.992352
2836,38498,Middle St @ Townsend Ave,42.21672,-70.990871
2837,38499,Middle St @ Totnes Ave,42.214258,-70.989318
2838,385,Blue Hill Ave @ Castlegate Rd,42.307446,-71.08374
2839,3850,Independence Ave @ Lawry St,42.236417,-71.004919
2840,38501,Union St @ Middle St,42.21316,-70.988589
2841,38502,Union St @ Cleveland Ave,42.211166,-70.99422
2842,3851,Independence Ave @ Federal Ave,42.235011,-71.00578
2843,3852,Independence Ave opp Verchild St,42.233513,-71.006101
2844,3853,Independence Ave opp Lurton St,42.232065,-71.005795
2845,3854,41 Independence Ave,42.230747,-71.005524
2846,3855,Independence Ave @ Centre St,42.228247,-71.004983
2847,3857,Washington St @ Common St,42.22414,-71.005107
2848,3858,Washington St opp School St,42.222953,-71.004773
2849,3859,Washington St @ Elm St,42.220952,-71.004128
2850,386,Warren St @ Sunderland St,42.310509,-71.083162
2851,3860,Washington St opp River St,42.219842,-71.003752
2852,3861,Washington St opp Soper House Ln,42.218567,-71.003327
2853,3862,Washington St @ Holllis Ave,42.21802,-71.003183
2854,3863,Washington St @ Montiquot Ave,42.215829,-71.004212
2855,3864,Washington St @ West St,42.215052,-71.004547
2856,3865,Washington St @ Robinson Ave,42.212953,-71.004648
2857,3866,Washington St @ Academy St,42.209933,-71.003667
2858,3867,Washington St @ Hobart Ave,42.209046,-71.003733
2859,3868,Washington St opp Gilbert L Bean Rd,42.20575,-71.00466
2860,387,Warren St @ Intervale St,42.31207,-71.082867
2861,3870,Washington St @ Summer St,42.203754,-71.005144
2862,3872,Hancock St @ Hall Ave,42.200611,-71.005182
2863,3873,Hancock St @ Hancock Ave,42.197906,-71.005175
2864,3874,Hancock St @ Washington St,42.195353,-71.005366
2865,3876,Hancock St @ Smith St,42.193215,-71.006127
2866,3877,Hancock St @ Highland Ave,42.192026,-71.006572
2867,38771,355 Hancock St,42.190861,-71.006902
2868,3879,Washington St opp Hancock St,42.189688,-71.007228
2869,388,Warren St @ Gaston St,42.313452,-71.08356
2870,3881,Washington St opp Peach St,42.185997,-71.008626
2871,38812,Hallet St @ Florian Hall,42.282548,-71.047245
2872,38813,Keystone Apartments,42.279443,-71.048564
2873,38814,55 Hallet St opp Florian Hall,42.282525,-71.047119
2874,3882,Washington St opp Bellevue Ave,42.182647,-71.012718
2875,3883,Washington St opp Massachusetts Ave,42.181327,-71.013824
2876,3884,Washington St @ Plymouth Rd,42.179804,-71.014772
2877,3885,Washington St @ Hillview Rd,42.178289,-71.014645
2878,3887,Washington St @ South St,42.174913,-71.012872
2879,3888,Washington St @ Olympus Specialty Hospital,42.172496,-71.010689
2880,3890,Washington St @ Roosevelt St,42.169959,-71.00846
2881,3891,N Franklin St @ W Division St,42.168243,-71.006992
2882,3892,N Franklin St @ Rose Way,42.166221,-71.006898
2883,3893,N Franklin St opp Damon Ave,42.164464,-71.006941
2884,3894,N Franklin St @ Cedarcrest Rd,42.16204,-71.006532
2885,3895,N Franklin St @ Noonans Lane,42.160496,-71.006297
2886,3896,N Franklin St @ Elm Ave,42.158339,-71.006804
2887,3897,N Franklin St @ Linfield St,42.156247,-71.008631
2888,390,Warren St @ Quincy St,42.316257,-71.082891
2889,3900,N Franklin St @ Jewel Rd,42.155852,-71.008642
2890,3901,N Franklin St @ School St,42.157854,-71.007011
2891,3902,N Franklin St @ Belcher St,42.16066,-71.006188
2892,3903,N Franklin St opp Cedarcrest Rd,42.161871,-71.006375
2893,3905,N Franklin St @ Damon Ave,42.164288,-71.006806
2894,3906,N Franklin St opp Rose Way,42.166033,-71.006785
2895,3907,N Franklin St @ Johns Ave,42.167556,-71.00674
2896,39081,Washington St @ Water St,42.170082,-71.008373
2897,3910,Washington St @ Virginia Rd,42.172757,-71.010776
2898,3911,Washington St @ Brewster Ave,42.175491,-71.013131
2899,3913,Washington St @ Arbutus Ave,42.178209,-71.014478
2900,3915,Washington St @ Park Ave,42.181375,-71.013639
2901,3916,Washington St @ Bellevue Ave,42.182445,-71.012756
2902,3917,Washington St @ Peach St,42.18572,-71.008691
2903,3918,Washington St opp Braxton St,42.189728,-71.007088
2904,392,Warren St @ Maywood St,42.318157,-71.081788
2905,3921,Hancock St opp Highland Ave,42.19183,-71.006503
2906,3922,Hancock St opp Smith St,42.19302,-71.006084
2907,3923,Hancock St @ Washington St,42.195516,-71.005134
2908,3925,Hancock St opp Hancock Ave,42.197675,-71.005055
2909,3926,Hancock St opp Hall Ave,42.200666,-71.005039
2910,3928,Washington St opp Summer St,42.204139,-71.004952
2911,393,Warren St @ Woodbine St,42.319956,-71.08138
2912,3930,Washington St @ Gilbert Bean Dr,42.205836,-71.004448
2913,3931,Washington St opp Hobart Ave,42.208851,-71.003654
2914,39321,Southern Artery @ South St,42.241847,-70.983929
2915,3933,Washington St opp Academy St,42.209759,-71.003525
2916,3934,Washington St @ Sherbrooke Ave,42.212779,-71.004498
2917,3935,Washington St opp West St,42.214859,-71.004456
2918,3936,Washington St @ Clark St,42.217701,-71.00306
2919,3937,400 Washington St,42.218992,-71.003334
2920,3938,Washington St @ River St,42.21969,-71.003573
2921,3939,Washington St @ Elm St,42.220798,-71.003952
2922,394,Warren St @ Waverly St,42.321585,-71.081813
2923,3940,Washington St @ School St,42.222798,-71.004589
2924,39401,Southern Artery @ South St,42.242281,-70.983694
2925,3941,Washington St @ President Rd,42.224202,-71.004974
2926,3943,Independence Ave opp Centre St,42.228082,-71.004818
2927,3944,Opp 41 Independence Ave,42.230354,-71.00531
2928,3945,Independence Ave @ Lurton St,42.231897,-71.005637
2929,3946,Independence Ave @ Verchild St,42.233339,-71.005958
2930,3947,Independence Ave @ Federal Ave,42.234888,-71.005705
2931,3948,Independence Ave @ Bennington St,42.236815,-71.004535
2932,3949,Independence Ave @ Franklin St,42.238625,-71.00341
2933,395,Warren St @ Whiting St,42.323909,-71.082602
2934,3950,Franklin St @ Payne St,42.239655,-71.00318
2935,3957,Franklin St @ Independence Ave,42.238617,-71.003273
2936,3959,Franklin St @ Pearl St,42.241031,-71.003354
2937,396,Warren St @ Moreland St,42.325547,-71.083166
2938,3966,N Franklin St @ Union St,42.154859,-71.008631
2939,3967,S Franklin St opp Norfolk Rd,42.153678,-71.008544
2940,39671,Franklin St @ Richie Rd,42.236894,-71.001865
2941,39672,Franklin St opp High St,42.235503,-71.000664
2942,39673,Franklin St opp Norman Rd,42.234422,-70.999344
2943,39674,Franklin St @ Viden Rd,42.233623,-70.997888
2944,39675,Franklin St @ Penns Hill Rd,42.233273,-70.996388
2945,39676,Commercial St @ John Paul Circle,42.231915,-70.993987
2946,39677,Commercial St @ John Paul Circle,42.230366,-70.991773
2947,39678,Commercial St @ Erickson St,42.228832,-70.988794
2948,39679,Commercial St @ Elm St,42.228303,-70.987743
2949,3968,S Franklin St @ Chandler St,42.151688,-71.008353
2950,39681,Elm St @ Jay St,42.226899,-70.990867
2951,39682,Elm St @ Drinkwater Ave,42.226231,-70.992946
2952,39683,Elm St @ Adams St,42.224587,-70.99652
2953,39684,Middle St @ Morrison St,42.222112,-70.995723
2954,39685,Middle St @ River St,42.220264,-70.995405
2955,39686,Middle St opp Hunt Ave,42.218421,-70.994481
2956,39687,Middle St @ Whitter Rd,42.218129,-70.992967
2957,39688,Middle St @ Marshall St,42.216533,-70.990581
2958,39689,Middle St @ Kew Rd,42.214852,-70.989645
2959,3969,S Franklin St @ Adams St,42.150382,-71.0084
2960,39691,Middle St @ Union St,42.213364,-70.988413
2961,39692,Union St @ Cleveland Ave,42.210976,-70.994427
2962,39693,Union St @ Middle St,42.2131,-70.988424
2963,39694,Union St opp McCusker Dr,42.219158,-70.981789
2964,39695,Commercial St @ Faxon St,42.220655,-70.975802
2965,39696,Commercial St opp Shaw St,42.220707,-70.969954
2966,3970,S Franklin St @ Technical Park Dr,42.148753,-71.008733
2967,3971,261 S Franklin St,42.146498,-71.008729
2968,3972,S Franklin St @ King Rd,42.145817,-71.00876
2969,3973,S Franklin St @ Walsh Rd,42.143902,-71.008907
2970,3975,S Franklin St @ Dresser Ave,42.141522,-71.008107
2971,3976,S Franklin St @ Hillsdale Rd,42.139941,-71.007216
2972,3977,549 S Franklin St,42.137808,-71.006418
2973,3978,S Franklin St opp Quincy St,42.135767,-71.006692
2974,3979,S Franklin St @ Laurel Pk,42.134006,-71.00752
2975,3980,716 S Franklin St,42.132217,-71.008253
2976,3981,778 S Franklin St,42.129761,-71.008895
2977,3982,S Franklin St @ South St,42.127478,-71.009539
2978,3984,S Franklin St @ Upland St,42.125597,-71.011692
2979,3985,1002 S Franklin St,42.123766,-71.012296
2980,3986,S Franklin St @ Hamilton Way,42.12247,-71.014033
2981,3988,Howard St @ Lisa Dr,42.119819,-71.016899
2982,3990,S Franklin St opp Hamilton Way,42.122253,-71.014077
2983,3991,S Franklin St @ Woodlawn Ave,42.123568,-71.012286
2984,3992,S Franklin St @ Emery St,42.125615,-71.011556
2985,3993,S Franklin St @ Francis St,42.126948,-71.010212
2986,39941,Holbrook Court Apartments,42.125909,-71.007153
2987,3996,S Franklin St @ Diman Ave,42.128749,-71.008903
2988,3997,Opp 716 S Franklin St,42.132436,-71.00803
2989,3998,S Franklin St opp Laurel Pk,42.133806,-71.007467
2990,3999,S Franklin St @ Quincy St,42.135546,-71.006679
2991,4,Washington St @ Lenox St,42.335164,-71.078518
2992,4000,Opp 549 S Franklin St,42.137807,-71.006292
2993,40001,Warren St @ Dabney Pl,42.325557,-71.083487
2994,4001,S Franklin St opp Hillsdale Rd,42.139833,-71.006985
2995,4002,S Franklin St @ Dresser Ave,42.141379,-71.007913
2996,4003,S Franklin St opp Walsh Rd,42.143731,-71.008754
2997,4004,S Franklin St opp King Rd,42.14563,-71.008651
2998,4006,S Franklin St @ Holbrook HS,42.149669,-71.008428
2999,4007,S Franklin St opp Adams St,42.150187,-71.008309
3000,4008,S Franklin St opp Chandler St,42.151512,-71.008218
3001,4009,S Franklin St @ Holbrook Park,42.152223,-71.008282
3002,401,Warren St @ Walnut Ave,42.323923,-71.082883
3003,4010,S Franklin St @ Plymouth St,42.154693,-71.008474
3004,4011,Franklin St @ Taylor St,42.204196,-71.008477
3005,4012,Franklin St @ Marshfield Rd,42.206083,-71.010762
3006,4013,Franklin St @ Elmwood Ave,42.207371,-71.012413
3007,4014,Franklin St @ Hollingsworth Ave,42.208571,-71.013954
3008,4015,Franklin St @ Reed Hill Rd,42.21012,-71.016069
3009,4016,Franklin St @ West St,42.211776,-71.019227
3010,4017,Granite St @ West St,42.212758,-71.020193
3011,4019,S Shore Plaza @ Garage,42.220488,-71.023648
3012,4020,S Shore Mall Rd @ Travelers Ins.,42.217291,-71.022573
3013,4023,Granite St @ Davis Rd,42.215992,-71.023141
3014,4024,Granite St @ West St,42.212075,-71.019834
3015,4025,Franklin St @ Granite St,42.21165,-71.019194
3016,4026,Franklin St opp Reed Hill Rd,42.210171,-71.016334
3017,4027,Franklin St opp Hollingsworth Ave,42.208774,-71.014388
3018,4028,Franklin St opp Elmwood Ave,42.207436,-71.012671
3019,4029,Franklin St @ Marshfield Rd,42.20615,-71.01102
3020,4030,Franklin St @ Safford St,42.20469,-71.009223
3021,4031,Franklin St @ Washington St,42.201911,-71.007314
3022,4032,579 Granite St,42.211708,-71.01977
3023,4034,738 Granite St opp Town St,42.206698,-71.022074
3024,4035,Granite St @ Lundquist Dr,42.202928,-71.024
3025,4036,Granite St @ King Hill Rd,42.199179,-71.025932
3026,4037,Pond St @ Margaret Dr,42.196768,-71.027666
3027,4038,531 Pond St,42.195442,-71.027997
3028,4039,Pond St @ Rocsam Park Rd,42.193948,-71.028437
3029,404,Warren St opp Waverly St,42.321536,-71.082102
3030,4040,North St @ Maitland Ave,42.191015,-71.029853
3031,4042,North St @ Broad St,42.188177,-71.029915
3032,4043,North St @ Oak St,42.186889,-71.029537
3033,4044,North St @ Scannel Rd,42.18316,-71.028259
3034,4046,North St @ Pictun Rd,42.179659,-71.029679
3035,4047,North St @ McDevitt Rd,42.178233,-71.030944
3036,4049,North St @ Dyer Ave,42.176786,-71.033227
3037,405,Warren St opp Woodbine St,42.319932,-71.081628
3038,4050,North St @ Truman Dr,42.176095,-71.034601
3039,4051,North St @ Liberty St,42.175845,-71.03491
3040,4053,320 North St,42.172701,-71.034931
3041,4054,North St opp Seton Way,42.170367,-71.035376
3042,4055,168 North St,42.168548,-71.036508
3043,4056,North St @ Cottage St,42.166217,-71.03837
3044,4057,North St @ Short St,42.164018,-71.040267
3045,4058,North St @ N Main St,42.163067,-71.041089
3046,406,Warren St @ ML King Blvd,42.318133,-71.08212
3047,4061,North St @ Mill St,42.165905,-71.038501
3048,40618,67 Washington St,42.164816,-71.213844
3049,40619,Washington St @ Hooper St,42.224851,-71.186975
3050,4062,North St @ Seton Way,42.169691,-71.035552
3051,4063,81 North St,42.164866,-71.039387
3052,4064,203 North St,42.168345,-71.036517
3053,4065,North St @ Cochato Pk,42.17176,-71.034854
3054,4066,327 North St,42.172898,-71.034781
3055,4069,455 North St opp Dyer Ave,42.176619,-71.033384
3056,407,Warren St @ Townsend St,42.316227,-71.083032
3057,4071,North St @ Teed Dr,42.178165,-71.030786
3058,4072,North St @ Canessa St,42.179866,-71.029401
3059,4074,North St opp Scannel Rd,42.182885,-71.028109
3060,4075,North St @ Randolph Rd,42.186605,-71.029237
3061,4076,North St opp Broad St,42.188018,-71.029746
3062,4078,North St opp Maitland Ave,42.1913,-71.029647
3063,4079,Pond St @ Ida Rd,42.193706,-71.028438
3064,4080,536 Pond St,42.194153,-71.028199
3065,4081,Pond St opp Margaret Dr,42.196568,-71.027616
3066,4082,Granite St @ Pond St,42.198972,-71.025935
3067,4083,Granite St @ Emerald Ave,42.202725,-71.023968
3068,4084,Granite St @ Town St,42.206368,-71.022107
3069,4085,Granite St @ Andersen Rd,42.208946,-71.020729
3070,4086,Granite St opp Peterson Rd,42.211463,-71.019635
3071,4087,Granite St @ Braintree Hill Pk,42.226198,-71.031754
3072,4088,Opp 859 Willard St,42.22827,-71.031316
3073,4089,Willard St @ Thistle Rd,42.22958,-71.030926
3074,4092,Willard St @ Ames St,42.234611,-71.0285
3075,4093,West St @ Willard St,42.235738,-71.028307
3076,4094,West St @ Trask Ave,42.237471,-71.025834
3077,4095,West St opp Hayden St,42.238421,-71.025399
3078,4096,West St @ Doble St,42.239085,-71.025287
3079,4097,West St @ Sullivan Rd,42.240545,-71.024105
3080,4098,West St @ Hynes Ave,42.241367,-71.023124
3081,4099,West St @ Centre St,42.241865,-71.021417
3082,41,E Broadway @ L St,42.335658,-71.035628
3083,410,Warren St @ Waumbeck St,42.313262,-71.083653
3084,4100,Centre St @ McDonald St,42.24121,-71.019643
3085,4101,Centre St @ Bartlett St,42.23944,-71.016616
3086,4102,Centre St @ Albertina St,42.23795,-71.015132
3087,4103,Centre St @ Intervale St,42.23644,-71.013608
3088,41032,Centre St @ Liberty St,42.234737,-71.011882
3089,41033,Centre St @ Crown Colony Dr,42.233844,-71.010995
3090,41035,Centre St @ Liberty St,42.234648,-71.011635
3091,411,Warren St @ Brunswick St,42.311705,-71.082984
3092,41111,250 Mt Vernon St @ Geiger Gibson Health Center,42.319029,-71.045472
3093,41187,Washington St @ Green St,42.309302,-71.1048
3094,412,Warren St @ Crawford St,42.310421,-71.083262
3095,413,Blue Hill Ave @ Wayne St,42.306888,-71.08442
3096,4134,Central Ave @ Central Ave Station,42.270098,-71.073275
3097,4136,Central Ave @ Maple St,42.268643,-71.074169
3098,4137,Central Ave opp Griggs Ln,42.267487,-71.075912
3099,4138,Central Ave @ Valley Rd,42.265947,-71.077174
3100,4139,Central Ave @ Columbine Rd,42.264527,-71.078289
3101,41391,Huntington Ave @ Opera Pl,42.340553,-71.088908
3102,414,Blue Hill Ave @ Seaver St,42.305649,-71.084754
3103,4140,Central Ave @ Hinckley Rd,42.262509,-71.079584
3104,4141,Central Ave @ Allerton Rd,42.260326,-71.080725
3105,4142,Central Ave @ Rustlewood Rd,42.259704,-71.080881
3106,4143,Central Ave @ Brook Rd,42.258531,-71.081173
3107,4144,Reedsdale Rd @ Central Ave,42.257995,-71.081128
3108,4145,Reedsdale Rd @ Walnut St,42.255817,-71.078941
3109,4146,Reedsdale Rd @ Canton Ave,42.254305,-71.077407
3110,4147,Opp 202 Reedsdale Rd @ MIlton Hospital,42.252277,-71.075258
3111,4149,Reedsdale Rd @ Spafford Rd,42.250905,-71.073788
3112,415,Blue Hill Ave @ Franklin Park Rd,42.303293,-71.08537
3113,4152,Reedsdale Rd @ Clifton Rd,42.248902,-71.071331
3114,4153,Randolph Ave @ Reedsdale Rd,42.24841,-71.069317
3115,4154,Randolph Ave opp Pleasant St,42.245321,-71.069445
3116,4155,Randolph Ave @ Reed St,42.242901,-71.069525
3117,4156,Randolph Ave @ Highland St,42.240405,-71.069575
3118,4157,Randolph Ave @ Hallen Ave,42.23864,-71.069675
3119,4158,Randolph Ave opp Ridgewood Rd,42.23589,-71.069805
3120,4159,Randolph Ave opp Nahanton Ave,42.234621,-71.070002
3121,416,Blue Hill Ave opp McLellan St,42.301448,-71.085964
3122,4160,Randolph Ave opp Hilltop St,42.232031,-71.070883
3123,4161,Randolph Ave @ Hillside St,42.231296,-71.071147
3124,41618,Washington St @ Mansion Dr,42.163146,-71.215108
3125,4162,Randolph Ave opp Eager Rd,42.228563,-71.071136
3126,4163,Randolph Ave @ Susi Ln,42.22657,-71.070983
3127,4164,Randolph Ave @ Chickataubut Rd,42.22429,-71.070762
3128,4165,N Main St @ Scanlon Dr,42.201227,-71.06285
3129,4166,N Main St @ Soren St,42.198676,-71.061665
3130,4167,N Main St @ Hills St,42.197378,-71.061267
3131,4168,N Main St @ Stacy St,42.195446,-71.060912
3132,41686,Cambridge Rd @ Pheasant Ridge Apts,42.476962,-71.18329
3133,4169,N Main St @ Royal St,42.193502,-71.060265
3134,41692,82 Cambridge St,42.493735,-71.194221
3135,41693,Cambridge St @ Rita Ave,42.497807,-71.194079
3136,417,Blue Hill Ave @ American Legion Hwy,42.297749,-71.087228
3137,4171,N Main St @ Reed St,42.191714,-71.059514
3138,4172,1034 N Main St,42.191255,-71.05921
3139,4173,N Main St @ Intervale Terr,42.189634,-71.058144
3140,4174,N Main St @ Gordon St,42.188296,-71.057238
3141,4175,N Main St @ Chestnut St,42.185413,-71.055272
3142,4177,N Main St opp Francis Dr,42.18317,-71.053734
3143,4179,Opp 721 N Main St,42.180975,-71.052146
3144,4180,Opp 641 N Main St,42.178774,-71.050957
3145,4181,564 N Main St,42.176739,-71.049704
3146,4182,N Main St @ Grove St,42.174708,-71.04854
3147,4183,N Main St @ Jasper Ln,42.173299,-71.047866
3148,41835,Lee St @ Warren St,42.322507,-71.138095
3149,41836,Independence Dr @ Gerry Rd,42.299997,-71.15539
3150,41839,LaGrange St @ Brookfarm Rd,42.290994,-71.168567
3151,4184,N Main St @ Wales Ave,42.172098,-71.047296
3152,4185,N Main St opp Roel St,42.170673,-71.046564
3153,41852,Highland Ave @ Rosemary St,42.28744,-71.234965
3154,4186,N Main St @ West St,42.169097,-71.045626
3155,4187,307 N Main St,42.168099,-71.044974
3156,4188,N Main St @ Depot St,42.166894,-71.044223
3157,41883,326 Mystic Ave,42.403931,-71.099677
3158,4189,N Main St @ Warren St,42.165748,-71.043483
3159,419,Blue Hill Ave @ Angell St,42.295595,-71.087913
3160,4190,N Main St @ DiAuto Dr,42.164677,-71.042818
3161,4191,N Main St opp Short St,42.163883,-71.042345
3162,41916,Newton St @ Grove St,42.307293,-71.146308
3163,4193,Randolph Ave @ Pleasant St,42.245133,-71.069218
3164,4194,Randolph Ave @ Reedsdale Rd,42.248421,-71.069112
3165,4195,Reedsdale Rd opp Clifton Rd,42.24904,-71.071231
3166,4198,Reedsdale Rd @ Meredith Cir,42.250861,-71.07344
3167,42,E Broadway @ K St,42.335626,-71.037312
3168,420,Talbot Ave opp Nightingale St,42.294216,-71.085853
3169,4200,184 Reedsdale Rd,42.252838,-71.075599
3170,4201,Reedsdale Rd @ Academy Lane,42.25401,-71.076854
3171,4202,Reedsdale Rd @ Walnut St,42.255929,-71.078755
3172,4203,Reedsdale Rd @ Brook Rd,42.258132,-71.080961
3173,4204,Central Ave opp Rustlewood Rd,42.259509,-71.080797
3174,4205,324 Central Ave,42.260129,-71.080649
3175,4206,Central Ave opp Hinckley Rd,42.262306,-71.079559
3176,4207,Central Ave @ Columbine Rd,42.264321,-71.078297
3177,4208,Central Ave @ Valley Rd,42.265744,-71.077183
3178,4209,Central Ave @ Griggs Ln,42.267296,-71.075979
3179,421,Talbot Ave opp Kerwin St,42.293177,-71.082315
3180,4214,Opp 32 S Main St,42.160614,-71.042508
3181,4215,S Main St @ Elgin Court,42.159481,-71.043111
3182,4216,S Main St @ Woodlawn St,42.15862,-71.0435
3183,4217,S Main St @ Fairview Ave,42.15705,-71.044146
3184,4218,S Main St @ Fairmount St,42.15611,-71.04454
3185,4219,S Main St @ Cole Terr,42.154754,-71.04504
3186,422,Talbot Ave @ Bernard St,42.292446,-71.079788
3187,4220,S Main St @ Fitch Terr,42.153196,-71.045175
3188,4221,309 S Main opp Rtichard Rd,42.151808,-71.044611
3189,4222,S Main St @ Stoughton St,42.150475,-71.04427
3190,4223,S Main St @ Selwyn Rd,42.147919,-71.043244
3191,4224,Opp 530 S Main St,42.145807,-71.04208
3192,4225,S Main St opp Centre St,42.144623,-71.041694
3193,4227,625 S Main St opp Frederickson Dr,42.14215,-71.040927
3194,4228,701 S Main St,42.138503,-71.040245
3195,4229,N Main St @ Langley Rd,42.137248,-71.040192
3196,423,Talbot Ave @ Talbot Station,42.291903,-71.077992
3197,4230,Main St opp Demarco Park,42.133687,-71.039778
3198,4232,E Main St @ W Main St,42.131584,-71.040198
3199,4233,E Main St @ E High St,42.132787,-71.039789
3200,4234,40 N Main St,42.135948,-71.039848
3201,4235,S Main St @ Acorn Dr,42.137689,-71.04001
3202,4236,702 S Main St,42.138425,-71.039951
3203,4237,S Main St @ Karen Dr,42.141275,-71.040466
3204,4238,S Main St @ Frederickson Dr,42.141999,-71.040663
3205,4239,S Main St @ Woodlawn Rd,42.143671,-71.04113
3206,424,Talbot Ave @ Colonial Ave,42.290919,-71.074625
3207,4240,S Main St @ Centre St,42.14449,-71.041408
3208,4241,498 S Main St,42.145927,-71.041822
3209,4242,S Main St opp Selwyn Rd,42.148094,-71.042987
3210,4243,S Main St @ Woodland Pkwy,42.150197,-71.043952
3211,42430,S Main St @ Richard Rd,42.151667,-71.044329
3212,4244,S Main St opp Fitch Terr,42.153266,-71.044939
3213,4245,S Main St opp Cole Terr,42.154446,-71.044887
3214,4246,S Main St opp Martin Terr,42.15526,-71.044634
3215,4247,S Main St @ Darrell Dr,42.156825,-71.044003
3216,4248,S Main St @ Van Beal Rd,42.158323,-71.043369
3217,4249,S Main St @ Maple St,42.1594,-71.042923
3218,425,Talbot Ave @ Norfolk St,42.290256,-71.072345
3219,4250,32 S Main St,42.161223,-71.041914
3220,4252,Union St @ South St,42.161913,-71.04038
3221,4253,Union St opp Prospect Ave,42.157781,-71.033456
3222,4254,Union St @ Fencourt Ave,42.156078,-71.029729
3223,4256,316 Union St opp Fencourt Ave,42.155972,-71.02939
3224,4257,Union St @ Prospect Ave,42.157777,-71.033183
3225,4258,Union St @ Howard St,42.161855,-71.040036
3226,426,Talbot Ave @ Lithgow St,42.289943,-71.069975
3227,42618,Washington St @ Rhoades Ave,42.160615,-71.216913
3228,4275,North St @ Union St,42.162735,-71.041184
3229,4277,N Main St opp Memorial Pkwy,42.163371,-71.04184
3230,4278,N Main St opp Warren St,42.1656,-71.043162
3231,4279,N Main St @ Credit Union Way,42.167022,-71.044045
3232,428,Talbot Ave @ Welles Ave,42.288794,-71.066708
3233,4280,N Main St @ Pleasant St,42.168473,-71.044952
3234,4281,N Main St @ Park St,42.169405,-71.045562
3235,42818,Hyde Park Ave @ Milton St,42.239708,-71.131842
3236,42819,Hyde Park Ave @ Wolcott Square,42.237502,-71.132696
3237,4282,N Main St @ Roel St,42.170577,-71.046259
3238,42820,Neponset Valley Pkwy @ Westinghouse Plaza,42.243524,-71.131891
3239,4283,N Main St @ Mt Pleasant Sq,42.171813,-71.04697
3240,4284,N Main St @ School Ln,42.173635,-71.047775
3241,4285,N Main St @ Liberty St,42.174908,-71.048469
3242,4286,571 N Main St,42.17643,-71.049275
3243,42876,Mystic Ave @ Plaza Entrance - Home Depot,42.388869,-71.080039
3244,4288,641 N Main St,42.178877,-71.050599
3245,42883,Mystic Ave opp Bonner Ave,42.405329,-71.101094
3246,42885,Mystic Ave @ Hancock St,42.410143,-71.105622
3247,4289,721 N Main St,42.180872,-71.051837
3248,4290,N Main St @ Francis Dr,42.183273,-71.053376
3249,4291,N Main St @ Oak St,42.184948,-71.054721
3250,4292,901 N Main St,42.187707,-71.056582
3251,4293,969 N Main St,42.189438,-71.057732
3252,4294,N Main St opp Intervale Terr,42.190404,-71.058382
3253,42951,Opp 1048 N Main St,42.191457,-71.059112
3254,4297,N Main St @ Charles St,42.192747,-71.059709
3255,4298,N Main St @ Bennington St,42.193747,-71.060112
3256,4299,N Main St opp Stacy St,42.195294,-71.060644
3257,43,E Broadway @ I St,42.335594,-71.039686
3258,430,Talbot Ave @ Dorchester Ave,42.286651,-71.064759
3259,4300,N Main St @ Oliver St,42.197079,-71.06096
3260,4301,N Main St @ Ballard St,42.198859,-71.061504
3261,43011,N Main St @ Russ St,42.201087,-71.06251
3262,4303,Randolph Ave @ Chickataubut Rd,42.224121,-71.070512
3263,4304,1248 Randolph Ave,42.226342,-71.070737
3264,4305,Randolph Ave @ Eager Rd,42.228392,-71.070886
3265,4306,Randolph Ave opp Hillside St,42.230709,-71.071033
3266,4307,Randolph Ave @ Hilltop St,42.231815,-71.070723
3267,4308,Randolph Ave @ Nahanton Ave,42.234377,-71.069839
3268,4309,Randolph Ave @ Ridgewood Rd,42.23569,-71.069588
3269,431,355 Norfolk St opp Withington St,42.289347,-71.073001
3270,4310,Randolph Ave opp Hallen Ave,42.238452,-71.069448
3271,4311,Randolph Ave opp Highland St,42.240573,-71.069359
