added_route_id,trip_id
741,58691583
742,58691583
743,58691583
741,58691587
742,58691587
743,58691587
741,58691597
742,58691597
743,58691597
741,58691600
742,58691600
743,58691600
741,58771649
742,58771649
743,58771649
741,58771650
742,58771650
743,58771650
741,58771651
742,58771651
743,58771651
741,58771652
742,58771652
743,58771652
741,58771653
742,58771653
743,58771653
741,58771654
742,58771654
743,58771654
741,58771656
742,58771656
743,58771656
741,58771657
742,58771657
743,58771657
741,58771658
742,58771658
743,58771658
741,58771659
742,58771659
743,58771659
741,58771660
742,58771660
743,58771660
741,58771661
742,58771661
743,58771661
741,58771662
742,58771662
743,58771662
741,58771663
742,58771663
743,58771663
741,58771678
742,58771678
743,58771678
741,58771681
742,58771681
743,58771681
741,58771684
742,58771684
743,58771684
741,58771686
742,58771686
743,58771686
741,58771689
742,58771689
743,58771689
741,58771691
742,58771691
743,58771691
741,58771692
742,58771692
743,58771692
741,58771695
742,58771695
743,58771695
741,58771698
742,58771698
743,58771698
741,58771700
742,58771700
743,58771700
741,58771702
742,58771702
743,58771702
741,58771704
742,58771704
743,58771704
741,58772335
742,58772335
743,58772335
741,58772336
742,58772336
743,58772336
741,58772841
742,58772841
743,58772841
741,58772843
742,58772843
743,58772843
741,58772844
742,58772844
743,58772844
741,58772845
742,58772845
743,58772845
741,58772846
742,58772846
743,58772846
741,58772847
742,58772847
743,58772847
741,58773070
742,58773070
743,58773070
741,58773071
742,58773071
743,58773071
741,58773072
742,58773072
743,58773072
741,58773073
742,58773073
743,58773073
741,58773074
742,58773074
743,58773074
741,58773075
742,58773075
743,58773075
741,58782240
742,58782240
743,58782240
741,58782246
742,58782246
743,58782246
741,58782247
742,58782247
743,58782247
741,58782251
742,58782251
743,58782251
741,58782252
742,58782252
743,58782252
741,58782260
742,58782260
743,58782260
741,58782262
742,58782262
743,58782262
741,58782265
742,58782265
743,58782265
741,58782267
742,58782267
743,58782267
741,58798589
742,58798589
743,58798589
741,58798591
742,58798591
743,58798591
741,58798593
742,58798593
743,58798593
741,58798595
742,58798595
743,58798595
741,58798597
742,58798597
743,58798597
741,58798599
742,58798599
743,58798599
741,58798601
742,58798601
743,58798601
741,58798603
742,58798603
743,58798603
741,58798605
742,58798605
743,58798605
741,58798607
742,58798607
743,58798607
741,58798609
742,58798609
743,58798609
741,58798611
742,58798611
743,58798611
741,58798613
742,58798613
743,58798613
741,58798615
742,58798615
743,58798615
741,58798617
742,58798617
743,58798617
741,58798619
742,58798619
743,58798619
741,58798621
742,58798621
743,58798621
741,58798623
742,58798623
743,58798623
741,58798625
742,58798625
743,58798625
741,58798627
742,58798627
743,58798627
741,58798629
742,58798629
743,58798629
741,58798631
742,58798631
743,58798631
741,58798633
742,58798633
743,58798633
741,58798635
742,58798635
743,58798635
741,58798637
742,58798637
743,58798637
741,58798639
742,58798639
743,58798639
741,58798642
742,58798642
743,58798642
741,58798643
742,58798643
743,58798643
741,58798645
742,58798645
743,58798645
741,58798647
742,58798647
743,58798647
741,58798649
742,58798649
743,58798649
741,58798652
742,58798652
743,58798652
741,58798812
742,58798812
743,58798812
741,58798813
742,58798813
743,58798813
741,58799061
742,58799061
743,58799061
741,58799305
742,58799305
743,58799305
741,58799307
742,58799307
743,58799307
741,58799309
742,58799309
743,58799309
741,58799313
742,58799313
743,58799313
741,58799319
742,58799319
743,58799319
741,58799334
742,58799334
743,58799334
741,58799336
742,58799336
743,58799336
741,58799341
742,58799341
743,58799341
741,58799361
742,58799361
743,58799361
741,58799387
742,58799387
743,58799387
741,58799464
742,58799464
743,58799464
741,58799761
742,58799761
743,58799761
741,58799762
742,58799762
743,58799762
741,58799769
742,58799769
743,58799769
741,58799775
742,58799775
743,58799775
741,58799787
742,58799787
743,58799787
741,58799790
742,58799790
743,58799790
741,58799792
742,58799792
743,58799792
741,58799795
742,58799795
743,58799795
741,58799797
742,58799797
743,58799797
741,58799798
742,58799798
743,58799798
741,58799799
742,58799799
743,58799799
741,58799800
742,58799800
743,58799800
741,58634076
742,58634076
743,58634076
741,58634077
742,58634077
743,58634077
741,58634557
742,58634557
743,58634557
741,58634558
742,58634558
743,58634558
741,58634560
742,58634560
743,58634560
741,58634562
742,58634562
743,58634562
741,58634564
742,58634564
743,58634564
741,58634567
742,58634567
743,58634567
741,58634569
742,58634569
743,58634569
741,58634570
742,58634570
743,58634570
741,58634572
742,58634572
743,58634572
741,58634574
742,58634574
743,58634574
741,58634577
742,58634577
743,58634577
741,58634579
742,58634579
743,58634579
741,58634581
742,58634581
743,58634581
741,58634583
742,58634583
743,58634583
741,58634585
742,58634585
743,58634585
741,58634587
742,58634587
743,58634587
741,58634589
742,58634589
743,58634589
741,58634591
742,58634591
743,58634591
741,58634593
742,58634593
743,58634593
741,58634595
742,58634595
743,58634595
741,58634597
742,58634597
743,58634597
741,58634599
742,58634599
743,58634599
741,58634691
742,58634691
743,58634691
741,58634692
742,58634692
743,58634692
741,58634950
742,58634950
743,58634950
741,58634951
742,58634951
743,58634951
741,58634952
742,58634952
743,58634952
741,58635432
742,58635432
743,58635432
741,58635433
742,58635433
743,58635433
741,58635435
742,58635435
743,58635435
741,58635437
742,58635437
743,58635437
741,58635438
742,58635438
743,58635438
741,58635440
742,58635440
743,58635440
741,58635441
742,58635441
743,58635441
741,58635442
742,58635442
743,58635442
741,58635443
742,58635443
743,58635443
741,58635444
742,58635444
743,58635444
741,58635445
742,58635445
743,58635445
741,58635473
742,58635473
743,58635473
741,58635474
742,58635474
743,58635474
741,58635475
742,58635475
743,58635475
741,58635476
742,58635476
743,58635476
741,58635477
742,58635477
743,58635477
741,58666654
742,58666654
743,58666654
741,58666655
742,58666655
743,58666655
741,58666673
742,58666673
743,58666673
741,58666676
742,58666676
743,58666676
741,58666677
742,58666677
743,58666677
741,58666684
742,58666684
743,58666684
741,58666693
742,58666693
743,58666693
741,58666694
742,58666694
743,58666694
741,58674098
742,58674098
743,58674098
741,58674102
742,58674102
743,58674102
741,58776751
742,58776751
743,58776751
741,58776752
742,58776752
743,58776752
741,58776753
742,58776753
743,58776753
741,58776754
742,58776754
743,58776754
741,58776755
742,58776755
743,58776755
741,58776756
742,58776756
743,58776756
741,58776758
742,58776758
743,58776758
741,58776759
742,58776759
743,58776759
741,58776760
742,58776760
743,58776760
741,58776761
742,58776761
743,58776761
741,58776762
742,58776762
743,58776762
741,58776763
742,58776763
743,58776763
741,58776764
742,58776764
743,58776764
741,58776765
742,58776765
743,58776765
741,58776780
742,58776780
743,58776780
741,58776783
742,58776783
743,58776783
741,58776788
742,58776788
743,58776788
741,58776793
742,58776793
743,58776793
741,58776801
742,58776801
743,58776801
741,58776805
742,58776805
743,58776805
741,58776806
742,58776806
743,58776806
741,58776812
742,58776812
743,58776812
741,58776821
742,58776821
743,58776821
741,58776826
742,58776826
743,58776826
741,58776831
742,58776831
743,58776831
741,58776835
742,58776835
743,58776835
741,58777500
742,58777500
743,58777500
741,58777501
742,58777501
743,58777501
741,58777811
742,58777811
743,58777811
741,58777812
742,58777812
743,58777812
741,58777813
742,58777813
743,58777813
741,58777814
742,58777814
743,58777814
741,58778016
742,58778016
743,58778016
741,58778018
742,58778018
743,58778018
741,58778019
742,58778019
743,58778019
741,58778020
742,58778020
743,58778020
741,58778021
742,58778021
743,58778021
741,58778022
742,58778022
743,58778022
741,58778215
742,58778215
743,58778215
741,58778218
742,58778218
743,58778218
741,58778220
742,58778220
743,58778220
741,58778223
742,58778223
743,58778223
741,58778225
742,58778225
743,58778225
741,58778230
742,58778230
743,58778230
741,58778231
742,58778231
743,58778231
741,58778232
742,58778232
743,58778232
741,58778233
742,58778233
743,58778233
741,58778234
742,58778234
743,58778234
741,58778235
742,58778235
743,58778235
741,58791618
742,58791618
743,58791618
741,58791620
742,58791620
743,58791620
741,58791622
742,58791622
743,58791622
741,58791624
742,58791624
743,58791624
741,58791626
742,58791626
743,58791626
741,58791628
742,58791628
743,58791628
741,58791630
742,58791630
743,58791630
741,58791632
742,58791632
743,58791632
741,58791634
742,58791634
743,58791634
741,58791636
742,58791636
743,58791636
741,58791638
742,58791638
743,58791638
741,58791640
742,58791640
743,58791640
741,58791642
742,58791642
743,58791642
741,58791644
742,58791644
743,58791644
741,58791646
742,58791646
743,58791646
741,58791648
742,58791648
743,58791648
741,58791650
742,58791650
743,58791650
741,58791652
742,58791652
743,58791652
741,58791654
742,58791654
743,58791654
741,58791656
742,58791656
743,58791656
741,58791658
742,58791658
743,58791658
741,58791660
742,58791660
743,58791660
741,58791662
742,58791662
743,58791662
741,58791664
742,58791664
743,58791664
741,58791666
742,58791666
743,58791666
741,58791668
742,58791668
743,58791668
741,58791671
742,58791671
743,58791671
741,58791672
742,58791672
743,58791672
741,58791674
742,58791674
743,58791674
741,58791676
742,58791676
743,58791676
741,58791678
742,58791678
743,58791678
741,58791681
742,58791681
743,58791681
741,58791894
742,58791894
743,58791894
741,58791895
742,58791895
743,58791895
741,58792277
742,58792277
743,58792277
741,58792290
742,58792290
743,58792290
741,58792291
742,58792291
743,58792291
741,58792457
742,58792457
743,58792457
741,58792459
742,58792459
743,58792459
741,58792460
742,58792460
743,58792460
741,58792462
742,58792462
743,58792462
741,58792464
742,58792464
743,58792464
741,58792714
742,58792714
743,58792714
741,58792716
742,58792716
743,58792716
741,58792725
742,58792725
743,58792725
741,58792726
742,58792726
743,58792726
741,58792727
742,58792727
743,58792727
741,58792728
742,58792728
743,58792728
741,58792729
742,58792729
743,58792729
741,58792730
742,58792730
743,58792730
741,58792731
742,58792731
743,58792731
741,58792732
742,58792732
743,58792732
741,58792733
742,58792733
743,58792733
741,58792734
742,58792734
743,58792734
89,58468386
93,58468386
89,58623978
93,58623978
89,58471608
93,58471608
89,58466221
93,58466221
89,58468388
93,58468388
89,58623980
93,58623980
89,58603425
93,58603425
57,58367861_1
39,58367861_2
19,58402455_1
201,58402455_2
19,58402456_1
201,58402456_2
32,58402591_1
23,58402591_2
10,58403586_1
16,58403586_2
8,58404018_1
8,58404018_2
66,58404018_2
66,58404018_3
66,58404062_1
66,58404062_2
57,58404062_2
57,58404062_3
66,58404063_1
57,58404063_2
21,58871872_1
21,58871872_2
23,58871873_1
22,58871873_2
34,58871884_1
32,58871884_2
36,58871887_1
34,58871887_2
38,58871891_1
37,58871891_2
37,58871893_1
36,58871893_2
39,58871894_1
38,58871894_2
39,58871900_1
38,58871900_2
39,58871901_1
39,58871901_2
39,58871902_1
39,58871902_2
39,58871903_1
39,58871903_2
39,58871906_1
39,58871906_2
39,58871909_1
39,58871909_2
CR-Needham,CR-627863-841
CR-Kingston,CR-628092-031
CR-Needham,CR-627865-839
CR-Fairmount,CR-627905-760
CR-Fairmount,CR-627906-759
CR-Fairmount,CR-627907-758
CR-Fairmount,CR-627908-757
CR-Fairmount,CR-627925-740
CR-Fairmount,CR-627926-735
CR-Fairmount,CR-627929-732
CR-Fairmount,CR-627933-728
CR-Fairmount,CR-628977-741
CR-Fairmount,CR-627831-893
CR-Kingston,CR-628481-2021
CR-Kingston,CR-628323-1021
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-05:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-05:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-06:13:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-06:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-07:13:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-07:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-08:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-08:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-09:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-09:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-10:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-10:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-11:13:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-11:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-12:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-12:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-13:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-14:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-13:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-14:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-15:11:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-15:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-16:11:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-16:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-17:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-17:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-18:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-18:46:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-19:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-20:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-20:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-21:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-21:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-22:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-0-23:56:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-05:20:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-06:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-07:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-08:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-09:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-09:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-10:05:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-10:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-11:00:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-11:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-11:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-12:20:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-12:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-13:35:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-14:15:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-14:50:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-15:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-15:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-16:14:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-16:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-17:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-17:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-17:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-18:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-18:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-19:00:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-19:29:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-19:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-20:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-20:39:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-20:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-21:35:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-22:09:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-23:05:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-23:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-0-24:24:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-05:20:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-06:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-07:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-08:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-09:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-09:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-10:05:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-10:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-11:00:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-11:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-11:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-12:20:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-12:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-13:35:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-14:15:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-14:50:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-15:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-15:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-16:14:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-16:30:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-17:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-17:25:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-17:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-18:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-18:40:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-19:00:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-19:29:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-19:45:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-20:10:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-20:39:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-20:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-21:35:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-22:09:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-23:05:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-23:55:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-0-24:24:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-05:31:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-06:04:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-06:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-07:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-07:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-08:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-08:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-09:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-09:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-10:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-10:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-11:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-11:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-12:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-12:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-13:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-13:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-14:04:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-14:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-15:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-15:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-16:06:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-16:36:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-17:03:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-17:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-18:04:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-18:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-19:09:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-19:44:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-20:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-21:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-21:41:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-22:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-23:19:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Weekday-1-24:19:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-05:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-06:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-07:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-08:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-09:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-09:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-10:28:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-10:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-11:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-11:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-12:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-12:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-13:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-13:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-14:38:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-15:13:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-15:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-16:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-16:37:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-16:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-17:31:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-17:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-18:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-18:46:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-19:03:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-19:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-19:52:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-20:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-20:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-21:02:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-21:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-21:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-22:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-23:28:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-24:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Saturday-1-24:47:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-05:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-06:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-07:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-08:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-09:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-09:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-10:28:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-10:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-11:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-11:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-12:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-12:43:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-13:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-13:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-14:38:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-15:13:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-15:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-16:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-16:37:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-16:53:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-17:31:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-17:48:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-18:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-18:46:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-19:03:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-19:23:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-19:52:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-20:08:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-20:33:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-21:02:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-21:18:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-21:58:00
CR-Newburyport,CR-NewburyportLynnShuttleFall-Sunday-1-22:33:00
